Initial Year,Player,Assists,Blocks,Clearances,Crosses,Errors Leading To Goal,Goals Conceded,Goals From Freekick,Goals From Header,Goals From Penalty,Goals,Interceptions,Last Man Tackles,Minutes Played,Offsides,Own Goals,Passes,Penalties Conceded,Penalties Saved,Saves,Shots On Target,Shots,Tackles,Through Balls,Touches
2012,Danny Gabbidon,0.0,0.0053909232948288165,0.06334334871423859,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Ledley King,0.0,0.0053909232948288165,0.04447511718233774,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Zat Knight,0.0,0.0053909232948288165,0.07311439718611583,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.01650970259041325,0.0006738654118536021,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Jason Lowe,0.0,0.006001500375093774,0.03375843960990248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028132033008252063,0.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020255063765941484,0.0,0.0
2012,Grétar Steinsson,0.0,0.0053909232948288165,0.0320086070630461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Leon Barnett,0.0,0.005053990588902016,0.04076885741714293,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0006738654118536021,2967.9517078916374,0.0,0.0,0.0,0.0006738654118536021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Kyle Naughton,0.0,0.0055514433752775726,0.05551443375277572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021095484826054774,0.0003700962250185048,2702.0,0.0,0.0,0.46669133974833454,0.0,0.0,0.0,0.0,0.0,0.035159141376757956,0.0,0.7520355292376018
2012,John O'Shea,0.0,0.005053990588902016,0.054246165654214966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019879029649681263,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017520500708193654,0.0,0.0
2012,Stiliyan Petrov,0.0,0.005053990588902016,0.0,0.021900625885242067,0.0,0.0,0.0,0.0,0.0,0.0013477308237072041,0.0326824724748997,0.0,2967.9517078916374,0.0,0.0,0.3925266024047232,0.0,0.0,0.0,0.004380125177048414,0.014825039060779246,0.019879029649681263,0.0026954616474144082,0.540103127600662
2012,Thomas Vermaelen,0.0,0.005053990588902016,0.04043192471121613,0.0,0.0006738654118536021,0.0,0.0,0.0013477308237072041,0.0,0.002021596235560806,0.02257449129709567,0.0016846635296340054,2967.9517078916374,0.0,0.00033693270592680103,0.4915848179472027,0.0,0.0,0.0,0.0,0.01280344282521844,0.0,0.0,0.640172141260922
2012,Luke Young,0.0,0.005053990588902016,0.033693270592680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027965414591924486,0.0,0.0
2012,Daniel Agger,0.0,0.004717057882975215,0.0330194051808265,0.0,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.019879029649681263,0.0,2967.9517078916374,0.0,0.00033693270592680103,0.3534424085172143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Lee Cattermole,0.0,0.004717057882975215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02526995294451008,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.02863928000377809,0.0,0.0
2012,Aaron Hughes,0.0,0.004717057882975215,0.03504100141638731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Phil Jagielka,0.0,0.005447470817120622,0.08910505836575876,0.0,0.0,0.0,0.0,0.0007782101167315176,0.0,0.0,0.0245136186770428,0.0003891050583657588,2570.0,0.0,0.0,0.4848249027237354,0.0007782101167315176,0.0,0.0,0.0,0.0,0.021400778210116732,0.0,0.6622568093385214
