Match ID,Year,Home Goals,Away Goals,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18
3422,2021,1,2,5118,6491,2945,6060,5479,935,3329,3039,2904,5961,2269,534,4525,2169,1953,3975,5864,5183,809,3080,2378,2347,814,214,4466,1713,469,6184,6345,963,2767,418,0,577,5698,6562
3423,2021,3,0,3361,5898,566,3210,4842,1110,5930,3279,3493,1970,4152,1837,4841,5741,3170,6011,1032,3184,6110,2583,2978,4722,1229,4930,5881,1360,1703,4626,5882,728,1276,6662,1622,5920,4253,5836
3424,2021,3,1,5459,2859,2331,4043,2830,450,4705,767,749,3694,4908,1879,221,6585,2822,3965,5074,3609,3219,4519,2093,3843,6688,1423,6036,4909,4715,3997,2202,1749,3099,3230,1863,6416,497,5330
3425,2021,1,0,2791,4453,1264,1891,5215,3837,5523,3612,3646,1886,4154,5192,3106,5341,6578,4304,1792,1299,2074,6287,4615,5685,3881,2285,3907,6454,1475,4487,912,2691,6296,2783,5114,3388,4307,6466
3426,2021,3,2,5788,4946,6603,3434,3139,5483,2332,270,1472,3768,636,6650,1364,2397,2530,4362,5427,4685,1089,5697,156,3372,5213,6090,5476,5529,3187,1921,3128,1654,4802,6061,150,2390,2874,2198
3427,2021,0,3,6053,448,1025,6261,5579,2282,3220,3198,1810,2201,6034,3815,621,1316,715,6362,3543,2977,1949,4921,1141,1573,5023,4819,5794,1738,3117,3760,4719,4213,5178,5572,2195,3587,5659,6240
3428,2021,2,4,1594,524,4945,3983,2168,3666,2173,4824,805,81,1349,3906,3376,41,854,3134,747,4222,498,3049,5449,5493,5865,5852,1649,1950,3444,3927,4794,3487,2626,6297,1977,584,1812,2419
3429,2021,1,0,2125,6155,5569,1312,4221,2577,2025,3750,2843,2044,1655,1226,1339,5506,5423,4150,1262,1173,5684,5521,5617,1053,3565,3034,1547,3669,3522,5707,2549,938,820,4070,4089,2687,4944,1640
3530,2021,2,0,1949,4921,1141,1573,5023,3587,2066,1738,3117,3760,4719,4213,5178,3141,4119,5518,5789,6240,5118,6491,2945,6060,5479,935,3975,3039,2904,5961,2584,4525,1820,534,1953,2169,5864,2269
3531,2021,2,0,1089,5697,156,3372,1921,6090,2175,150,3187,3128,5529,4802,5213,1654,5476,2390,6061,3286,1594,524,3376,3906,3983,3666,6005,2173,805,81,1349,2168,4945,41,747,854,3134,3868
3532,2021,0,0,6110,2583,6662,4722,1229,1975,2978,1360,4626,4253,1703,5418,728,5881,5920,5882,4930,5705,4874,6508,4559,556,764,1983,1518,4949,5332,4777,2043,5189,3116,2199,2179,1799,5147,3683
3533,2021,2,2,2585,5810,2511,1856,3263,5380,6359,3389,4075,3271,878,4385,1920,5985,958,1696,3753,4357,5459,2859,6585,4043,2830,3555,4705,450,749,3694,4908,221,1879,2331,767,2872,3965,2822
3534,2021,5,0,5684,820,5617,938,5521,2687,4944,3034,1728,5707,3669,4089,3565,1053,5267,1547,4493,2549,6053,448,1025,6261,5579,2282,3220,3198,1810,2201,6034,621,3009,715,6362,1316,3543,2977
3535,2021,2,0,809,3080,2378,2347,4466,814,577,469,0,6184,6345,1925,1713,214,2767,418,5698,4503,5788,4946,6603,3434,3139,5483,2332,270,2530,3768,636,6650,2397,1364,2768,4685,5427,6124
3536,2021,1,1,3219,4519,2093,3843,6688,1423,4909,6036,4715,3997,2202,1749,3099,3230,5330,1863,730,497,1791,362,2841,4185,3058,1052,1216,5752,2933,2670,6712,4459,6213,2856,368,4976,886,3526
3537,2021,0,1,2074,6287,4615,5685,2691,2285,3907,6454,1475,4487,912,2783,6296,3881,4307,5114,3388,1511,2125,6155,5569,1312,4221,2577,2025,3750,2843,2044,1655,5506,1339,1262,2753,4150,1173,648
3538,2021,0,2,3991,2241,5824,5142,5970,6071,1687,4057,2005,3330,1002,915,2653,5260,900,5943,2979,6594,3361,4842,566,3210,6011,1110,5930,3279,3493,1032,4130,1837,4841,3170,5898,3211,6004,4152
3539,2021,4,1,498,3049,5449,5493,5865,1649,5852,1950,3927,3444,4794,1977,2626,6297,3487,2419,1812,584,2791,4453,1264,1891,5215,3837,5523,3612,3646,1886,4154,4604,6578,1792,4304,5341,3106,2098
3640,2021,5,0,5684,820,5617,938,5521,2687,4944,3034,1728,5707,3669,4089,4070,1053,5267,1547,4493,3522,3991,2241,5260,5824,915,5970,3330,1479,1687,2005,2979,5142,2653,5943,6071,900,1002,4285
3641,2021,1,1,1089,5697,156,1654,5213,2175,3187,6061,1921,5529,3128,4802,5220,2390,5476,3286,2490,129,4874,6508,4559,556,764,1518,4949,5332,2434,4777,2043,1241,6397,1799,2179,3748,6353,5147
3642,2021,0,2,809,3080,2378,2347,814,577,469,418,6184,0,6345,6647,1925,214,1713,5698,1372,4503,5459,2859,2331,4043,2830,767,450,4705,749,3694,4908,5893,1879,221,3989,5074,3555,5033
3643,2021,2,2,1594,3983,3906,3376,524,6005,3134,805,3666,81,1349,41,2168,2664,4945,747,854,3868,3219,4519,2093,3843,3230,497,6036,4909,4715,3997,2202,1749,6688,3099,730,5330,1863,1423
3644,2021,1,2,6053,448,1025,6261,4781,2282,3220,6362,1810,2201,6034,3009,5579,3815,1316,3198,715,3543,2791,4453,1264,1891,5215,4304,5523,3837,1886,4154,3646,4604,5341,1792,6578,3106,2098,1299
3645,2021,2,2,498,3049,5449,5493,5865,1649,5852,1950,3927,3444,4794,1977,6297,3487,2626,2419,1812,584,6110,2583,6662,4722,1229,1975,2978,1360,4626,4253,4930,728,1276,5418,5920,1703,5881,5882
3646,2021,1,1,1949,4921,1141,1573,3141,3587,2195,2066,3117,5789,4719,5023,4213,5178,1738,4819,4119,6240,3361,4842,566,3210,6011,3211,1110,3279,1032,3493,4130,3170,1837,5930,5898,6004,1028,4152
3647,2021,1,1,5118,6491,2945,6060,5479,935,3329,3975,2904,5961,2584,4525,534,1953,2169,3039,966,5183,2585,4058,2511,1856,5810,5380,3263,3389,3753,3271,878,4385,5985,1696,3413,958,4357,5867
3648,2021,1,0,2125,6155,5569,1312,4221,2577,2025,3750,2044,3363,1655,1226,1339,5506,2753,4150,1262,1173,5788,4946,6603,1364,3139,5483,2332,5423,1472,636,6124,2397,6650,3434,2530,3768,270,5639
3649,2021,0,1,2074,6287,4615,5685,2691,2285,3907,6454,1475,4487,912,3881,6296,4397,5114,3388,4307,3104,1791,362,4459,4185,3058,2670,1052,2856,2933,1852,5752,6213,2841,1216,4976,886,3526,162
3740,2021,3,0,6110,2583,6662,4722,1229,1975,2978,1360,4930,4253,4626,728,5418,1622,5881,4587,585,3935,2125,3509,6155,1312,4221,2025,2577,4150,3750,2843,3363,3945,1339,4091,5506,1750,1173,648
3741,2021,1,0,6593,5253,883,4066,5970,6071,5943,4057,1479,3330,2979,2241,5142,5260,2653,2076,2005,4285,6053,448,3009,1025,4781,2282,3198,6362,1316,2201,5517,5839,6261,3220,5837,6034,1810,715
3742,2021,0,1,4874,6508,4559,556,764,6353,1518,4949,5332,4777,2043,6397,3116,3436,1799,1983,3748,2434,809,3080,2378,2347,6647,577,469,2589,6184,6345,6447,1925,214,5698,4466,418,0,4482
3743,2021,0,1,2791,4604,1891,5192,5591,3837,5523,4304,3646,1886,4154,4453,1264,2505,1792,6578,1299,1151,5684,820,5617,938,5521,3034,4944,2687,1728,5707,3669,4070,1053,4089,1640,2321,1547,3522
3744,2021,4,1,1791,362,4459,4185,3058,2670,1216,5752,2933,1852,2608,6213,2835,2841,886,3526,4976,1052,1594,2664,2173,3906,2168,3666,805,6005,3134,3868,1349,41,3983,4945,3376,3916,524,747
3745,2021,0,0,3219,4519,2093,3843,6688,4909,5330,6036,497,4715,2202,1749,3230,2619,3099,730,1863,781,498,3049,5449,5493,5865,1649,5852,1950,3444,3927,4794,6297,4841,3487,2854,1115,2419,1812
3746,2021,0,2,5788,2397,6603,1364,6650,5483,2332,5423,1472,636,6124,3139,4946,3434,270,3768,2530,5912,2074,6287,4615,5685,2691,2285,3907,6454,1475,4487,912,3881,4397,4650,6296,4307,3104,1511
3747,2021,3,0,3361,5898,1837,3210,3184,5930,2881,3279,6004,1032,4130,3170,566,4842,1028,3493,1855,1110,3112,5697,156,1654,3372,5213,150,2175,6090,3128,6180,1921,4802,5529,5476,716,129,2874
3748,2021,0,3,2585,5810,4058,1856,6359,5380,3389,3263,3753,3271,878,2511,4385,4075,2856,3413,1696,5985,1949,4921,1141,1573,3141,3587,2195,4119,3117,3760,4719,5023,5178,4213,4819,2066,5518,5794
3749,2021,3,1,5459,6585,1908,4043,2859,4705,450,2830,767,3694,749,221,2331,3989,2872,2822,5074,3555,5118,6491,2945,6060,5479,935,3329,3975,2904,5961,2584,4525,2169,5478,534,966,3039,2269
3750,2021,1,1,3148,2664,2173,3906,2168,3666,805,6005,3134,3868,1349,4945,3376,3983,41,854,524,747,2585,3263,5810,1856,6359,5380,3389,3753,4075,2856,878,4385,460,3413,5985,5071,1696,4153
3751,2021,0,2,2074,6287,4615,5685,2691,2285,3907,6454,1475,4487,912,3881,6296,4650,4397,3104,4307,1511,4874,6508,4559,556,764,6353,1518,4949,5332,4777,2043,6397,3436,3116,1983,3748,1799,2434
3752,2021,0,1,5118,6491,2945,6060,5479,935,3329,3975,2904,2584,5961,4525,1953,534,5478,3039,966,5183,6593,5253,883,4066,5970,2076,4057,2005,1479,3330,2979,5142,5824,2653,2241,6071,5943,1002
3753,2021,3,0,1949,5794,5178,1573,5023,2066,2195,4119,3117,3760,4719,3141,42,4213,5518,1738,4819,5659,6110,2583,6662,4722,1229,1975,2978,1360,4930,4253,4626,728,1622,5418,3935,585,4587,5881
3754,2021,0,0,5684,820,5617,1053,5521,3034,1547,2687,1728,2549,3669,313,2068,1640,2321,5267,6204,5707,3219,4519,2093,1749,3230,497,4909,6036,5330,3997,2202,3843,3099,2619,6688,4715,730,1863
3755,2021,1,3,6053,448,5839,1025,4781,3220,5837,6362,2977,2201,6034,5579,3009,6261,1810,3198,2282,3543,5711,441,6603,4946,6650,1472,5423,2332,270,636,6124,2397,3434,3139,2530,5483,3768,5427
3756,2021,3,0,1089,5697,156,1654,3372,5213,150,2175,6090,3128,6180,1921,4802,5529,3187,5476,2874,2198,5033,1908,6585,4043,2830,767,4705,450,3555,749,6045,2331,221,1879,2822,3989,21,5074
3757,2021,2,1,809,6647,2378,2347,2589,4466,469,577,6447,6184,6345,2813,2437,214,5698,1713,418,0,2791,4453,1891,5192,5591,3837,5523,1792,3646,4154,1886,4604,1264,4304,5341,6578,1151,1299
3758,2021,1,2,498,3049,4841,5493,5865,3927,1649,5852,1115,1950,3444,6297,3580,5449,3487,2854,1812,2419,1791,362,4459,4185,3058,368,1052,5752,2933,2670,2608,6213,2835,1216,3526,886,4976,6712
3759,2021,0,3,2125,3509,1226,1312,4221,1750,2577,3750,1262,3363,2044,5569,4091,1339,5506,4150,2025,648,4408,566,1837,3210,4842,1110,5930,3279,3493,1032,4130,5898,6011,3170,3211,2881,6004,4152
3760,2021,0,1,3361,4842,566,3210,6011,3211,1110,5930,3279,4130,4152,1837,3170,5898,1032,6004,1028,2881,5684,820,5617,938,5521,2687,4944,1640,1728,2321,3669,1053,4070,5267,1547,6204,3522,5707
3761,2021,0,1,1791,362,4459,4185,3058,368,1052,5752,2933,2670,2608,6213,2841,1216,4976,3526,162,6712,1089,156,4802,3372,5697,6090,2175,150,5213,3128,6180,1921,5476,5529,3187,232,6061,2874
3762,2021,2,0,5459,1908,6585,4043,2830,767,4705,450,3555,749,6045,221,2331,1879,2822,21,5074,1015,6053,448,5839,1025,6261,4781,2282,5837,6362,2977,2201,5579,3009,1316,3220,3198,6034,5517
3763,2021,1,2,2585,5985,4385,1856,6359,5380,3389,4075,3263,2856,3753,1920,3326,1696,3271,3413,2789,4153,498,3049,4841,5493,5865,1649,5852,1950,3927,3444,4794,5449,2626,3487,2419,1812,1115,2854
3764,2021,2,2,2791,4453,1891,5192,5591,3837,5523,1792,1151,4154,1886,4604,2505,6578,3646,4304,1299,2098,5118,6491,2945,6060,5479,2904,3329,3975,5478,5183,5961,4525,2169,1953,534,935,966,3039
3765,2021,1,1,5711,441,6603,4946,6650,1472,5423,2332,270,636,6124,3139,2397,3434,5483,3768,5912,868,3148,2664,3983,2168,3666,2173,805,6005,3134,3868,1349,3376,4945,41,524,2207,854,747
3766,2021,3,3,4874,6508,4559,556,764,1983,1518,4949,5332,4777,2043,3116,3436,3748,1799,2179,6353,5147,1949,4921,1141,1573,3141,2066,2195,5518,3117,3760,4719,5178,5023,4213,5794,4819,6240,5789
3767,2021,0,1,3219,4519,1749,3843,3230,497,4909,6036,5330,3997,2202,2619,3099,6688,730,1863,4715,5218,2074,6287,4615,5685,2691,3907,4307,6454,3104,4487,6638,3881,4397,3388,2285,1475,912,1511
3768,2021,3,1,6593,5253,883,4066,5970,2076,1687,3330,1479,2005,2979,2653,5824,2241,5943,6071,1002,4057,2125,6155,5569,1312,4221,3750,2577,1750,2843,3363,2044,4091,3509,1339,1226,2025,1262,1173
3769,2021,1,1,6110,2583,6662,4722,1229,1975,3935,1360,4930,6075,4626,728,1622,4587,1703,2978,585,4253,809,2378,2347,2437,6647,814,577,2589,6184,6345,6447,2813,1925,0,418,5698,214,4466
3770,2021,1,1,1791,362,2841,4459,3058,368,1052,5752,2933,6712,162,888,2835,2670,3526,4976,1216,1852,5459,1908,6585,4043,2830,767,4705,450,5074,749,6045,2331,221,1879,2822,1288,2872,1015
3771,2021,0,0,5118,6491,1953,2945,5479,966,3329,3975,2904,5183,5961,4525,534,4315,3039,935,2269,2584,6053,448,5839,1025,6261,5579,2282,5837,6362,2977,2201,3009,4781,3198,3220,1316,6034,5517
3772,2021,3,1,3361,5898,1837,3210,4842,1028,5930,3170,4152,3184,4130,3279,566,6004,1032,3493,1855,2881,3219,4519,1749,3843,3230,1423,6036,4909,1863,2202,5330,2619,6688,6416,4715,730,497,5218
3773,2021,1,0,2585,5985,4058,1856,6359,5380,3389,3263,4075,2856,3753,4385,2511,3326,5071,3271,4153,2789,5711,441,6603,1364,6650,1472,5423,2332,5912,636,6124,3434,2397,3139,270,4362,3768,5639
3774,2021,2,1,2074,6287,4615,5685,2691,2285,3907,6454,1475,4487,6638,4397,3881,6296,3104,3388,4307,912,3148,2664,3983,2168,3666,3134,805,6005,2173,3868,1349,41,4945,3376,524,2207,747,854
3775,2021,0,0,809,2378,2347,2437,6647,814,577,418,2589,6184,6345,1925,2813,4466,5698,0,4482,4503,6593,5253,883,4066,5970,2076,6071,3330,1479,2005,2979,5824,2653,2241,5943,900,4285,1002
3776,2021,2,2,6110,2583,6662,4722,1229,1975,3935,1360,4930,6075,4626,728,5418,1622,2978,1703,4587,585,2791,4604,1891,5192,5591,1151,5341,3837,1886,2098,4154,1264,4453,1792,6578,4304,3646,1299
3777,2021,2,1,2125,3509,1226,1312,4221,2577,2025,2843,1750,2044,3363,4091,5569,5506,4150,3750,1262,648,1089,156,4802,3372,5697,6090,2175,150,5213,6180,3128,1921,1654,5476,3187,2390,5529,2874
3778,2021,1,2,498,3049,4841,5493,5865,1649,5852,1950,3444,3927,4794,3580,5449,2626,3487,1115,2854,2419,4874,3436,4559,556,764,6353,1518,1983,5332,4777,2043,2199,3116,2179,1799,3748,2434,5147
3779,2021,2,2,1949,5794,1141,1573,3141,2066,2195,5518,3117,3760,4719,5178,5023,4213,904,4819,1738,6240,5684,820,5617,938,5521,1640,4944,2687,1728,3669,2321,1053,4070,1547,5267,3522,2549,5707
3780,2021,0,5,5711,441,4946,6603,6650,3139,636,1472,5423,5639,2332,2397,5912,2530,4362,3768,270,868,855,4921,1141,1573,3141,5794,2066,1738,3117,5789,4719,4213,904,5023,5178,4819,3760,6240
3781,2021,2,3,1089,156,1654,3372,5697,6090,2175,5213,3187,3128,6180,4802,1921,5476,716,2390,150,5529,2074,6287,4615,5685,2691,2285,3907,6454,4307,912,6638,6296,3881,4397,3388,3104,1511,4487
3782,2021,4,2,2791,1264,2505,1891,4453,3837,1792,4604,3646,2098,4154,5591,5192,1886,4304,5341,1151,1299,1791,362,2841,4185,3058,2670,1216,5752,2933,1852,2608,888,6213,2835,3526,4976,886,368
3783,2021,2,0,5226,5521,4070,938,1053,2687,4944,1640,3522,2549,2321,4089,5617,820,5267,3034,1547,3669,5118,6491,1953,2945,4525,3975,3329,3039,2904,5478,5961,534,4315,5150,935,966,2584,2269
3784,2021,0,0,6053,448,5839,1025,6261,5579,2282,5837,6362,2977,2201,4781,3009,1316,3198,3220,6034,3543,809,2378,2347,2437,6647,814,577,418,2589,6184,6345,1925,2813,0,1713,4466,469,4503
3785,2021,1,0,3219,4519,1749,3843,6688,497,730,4909,4715,781,5330,3230,3099,2619,1863,6416,1423,2202,2585,4058,2511,1856,5985,4075,3263,3271,4153,2856,3753,1920,4385,3326,958,5071,1696,2789
3786,2021,0,1,4874,3436,4559,556,764,1983,1518,3748,5332,4777,2043,6397,2199,3116,6508,2179,6198,2434,3361,5898,566,1171,4842,3211,1028,5930,3170,4152,4130,6011,3279,2881,1855,1110,1032,3493
3787,2021,0,1,5459,2859,1908,4043,2830,767,4705,450,3555,749,6045,221,6585,2331,2872,2822,1015,5074,498,2626,4841,5493,5865,1649,5852,1950,3444,3927,4794,3766,5449,3487,1977,3580,1115,2419
3788,2021,2,3,3148,2664,3906,2168,3666,2173,1349,6005,3134,3868,81,41,3983,3376,4824,854,747,524,2125,3509,1226,1312,4221,2577,2025,2843,1750,2044,3363,5569,6155,1339,3750,1262,4150,1655
3789,2021,2,2,6593,5253,883,4066,5970,2076,4057,2005,1479,3330,2979,2653,5824,2241,900,6071,5943,4285,6110,2583,6662,4722,1229,3935,1360,4930,1975,6075,4253,1622,728,5418,4587,585,1703,2978
3790,2021,3,1,6593,5253,883,4066,2653,2076,6071,3330,4285,2005,2979,915,2241,5824,900,5943,1479,4057,1089,156,1654,3372,5697,6090,2175,5213,3187,3128,6180,1921,4802,5476,716,150,5529,129
3791,2021,7,0,3361,5898,1837,3210,6011,1110,5930,3170,3493,3184,1032,1171,566,4842,3279,2881,6004,1028,6053,5839,1025,6261,448,2282,5837,6362,5579,2977,2201,4781,3009,715,3198,1316,6034,5517
3792,2021,1,1,6110,2583,6662,4722,1229,1975,3935,1360,4587,4253,6075,5418,1622,1703,2978,585,5882,4930,3148,2664,4945,3906,2168,3666,2173,3134,854,81,1349,3376,41,6005,524,805,747,4222
3793,2021,2,5,5459,2859,4043,1908,2830,767,2822,450,5074,749,6045,221,2331,2872,3555,3694,1015,1444,5711,2397,6603,4946,3139,5423,2332,5912,1472,5639,6124,1331,4362,2530,270,3768,5427,636
3794,2021,1,1,2585,5985,4058,1856,3263,3389,2511,4075,3271,2856,3753,4385,3326,1920,5380,958,1696,5867,2074,6287,4615,5685,2691,4307,3907,6296,912,6638,4487,3881,2285,3104,3388,1511,1475,6466
3795,2021,2,2,3219,4519,1749,3843,6688,1423,4909,730,497,781,5330,3230,3099,2619,1863,6416,4715,3997,5118,6491,1953,2945,5479,2904,3329,3039,5478,3975,5961,4525,534,4315,935,966,5183,2269
3796,2021,1,4,809,6647,2347,2437,4466,814,577,418,2589,6184,6345,2378,2813,3080,5698,0,469,1713,5684,820,5617,938,5521,2687,4944,3034,1728,2321,3669,4070,4089,1053,1547,1640,5267,2452
3797,2021,1,2,4874,3436,4559,556,764,1983,1518,3748,5332,2043,4777,1241,2199,3116,6508,2179,6198,2434,2791,1264,2505,1891,4453,3837,1792,4604,3646,2098,4154,5192,5591,5341,1886,6578,1151,1299
3798,2021,1,0,498,2626,4841,5493,5865,1649,5852,1950,3444,3927,4794,5449,3580,3766,3487,1115,1812,2419,2125,3509,1226,1312,4221,2577,2025,2843,1750,2044,3363,1339,6155,5569,4091,1262,3750,1173
3799,2021,0,5,1791,362,2841,4185,3058,368,1052,5752,2933,2701,2608,6213,2835,4976,3526,1216,2670,162,1949,4921,5178,1573,3141,1738,2066,5794,3117,5789,3760,1141,5023,4213,5518,4819,5659,6240
3430,2021,0,2,2791,1264,2505,1891,4604,3837,1792,5215,3646,2098,4154,5192,5591,6578,5523,5341,1886,1151,6593,5253,883,4066,2653,3330,2076,6071,2005,4285,2979,2241,5824,915,900,5943,1479,4057
3431,2021,3,1,5118,6491,2945,6060,5479,935,3329,3975,2904,5478,5961,534,4525,1953,3039,966,2584,2269,609,3436,4559,556,764,1983,1518,3748,5332,5147,2043,2199,1241,3116,2392,4777,4949,2179
3432,2021,2,2,1949,4921,5178,1573,3141,1738,2066,5518,3117,5789,4719,1141,5023,4213,3928,4819,6240,5659,809,6647,2378,2347,2589,1713,469,4466,577,418,6184,2813,3080,1925,0,814,4656,4482
3433,2021,0,2,5684,820,5617,938,5521,1640,4944,2687,1728,2321,3669,4089,1053,4070,1547,5267,3034,2549,6110,2583,6662,4722,1229,1975,2978,1360,4930,4626,6075,728,5418,1622,4587,1703,3935,5882
3434,2021,0,3,3148,2664,4945,3906,2168,3666,3134,2173,854,81,1349,3376,41,6005,524,805,4824,4222,3361,566,1837,3210,6011,3211,1110,3170,6004,3184,1032,3279,5898,1171,4842,1028,1855,2881
3435,2021,0,1,5711,2397,6603,4946,3139,2332,5423,1472,5639,868,6124,6650,1331,4362,5912,3768,2530,270,3219,4519,1749,3843,3230,497,6036,4909,5330,2202,3997,6688,3099,2619,1863,6416,730,5218
3436,2021,0,3,2125,3509,1226,1312,1339,2577,2025,2843,1262,2044,3363,6155,5569,4091,5506,4221,1750,3750,1791,2841,4459,4185,362,2933,368,1052,3058,162,2608,2835,6213,1216,3526,4976,5752,1852
3437,2021,1,2,6053,448,5839,1025,3009,1316,5837,6362,6034,2201,2977,4781,5579,3198,3220,817,2282,3543,2585,4058,1856,2511,5985,5380,3263,3389,3753,2856,3271,4385,1920,3326,958,4075,1696,5867
3438,2021,1,4,1089,5697,156,4802,5213,6090,5476,150,3187,6180,2198,1921,1654,3372,2490,6061,5529,129,498,2626,4841,5493,5865,1649,5852,1950,3927,3444,4794,3487,3580,3049,5449,2419,1812,1115
3439,2021,2,1,2074,6287,4615,5685,2691,2285,3907,6296,1475,6638,4487,4397,3881,3388,3104,4307,912,1511,5459,2859,4043,2331,1908,767,2872,450,3555,3694,749,221,2989,2822,3965,5074,6045,3137
3440,2021,1,0,3219,4519,1749,3843,3230,6416,6036,4909,497,2202,3997,2619,6688,1863,730,4715,781,5218,1089,5697,1654,3372,5213,6090,5476,2198,3187,5529,6180,4802,1921,2490,2390,6061,150,404
3441,2021,0,2,1791,2835,2841,4185,362,2933,368,1052,3058,5752,2608,6213,888,1216,3526,4976,2701,1852,5684,820,4070,5617,5521,1640,4944,3034,1728,2687,2321,4089,1053,5267,3669,1547,2549,3522
3442,2021,1,2,609,3436,4559,556,764,3748,1518,4949,5332,4777,2043,1241,3116,6397,2199,1983,2179,5147,6053,448,3009,6261,4781,5837,6362,1316,2282,6034,2201,5579,3198,817,3220,715,3543,2977
3443,2021,1,1,3361,566,1837,3210,6011,3211,1110,3170,1855,3184,1032,5898,4842,1171,1028,1970,6004,2881,5118,6491,2945,6060,5479,935,3329,3975,2904,5478,5961,4315,5150,4525,1953,3039,2269,5183
3444,2021,2,0,6110,2583,6662,4722,1229,1975,2978,1360,4626,4253,6075,1622,5418,728,3935,4587,1703,5881,2074,6287,4615,5685,2691,2285,3907,6296,1475,6638,4487,4397,3881,3104,4307,3388,1511,912
3445,2021,1,1,809,6647,2378,2347,2589,469,577,2813,1713,4466,6184,3080,418,0,5698,814,6345,4482,3148,524,4945,3906,2168,3666,805,2173,4824,1349,81,3376,2664,41,3134,854,6005,4222
3446,2021,1,0,6593,5253,883,4066,2653,3330,6071,5943,2005,4285,2979,5970,5824,2241,1479,900,4057,6729,5711,441,4946,1331,6650,5423,2332,1472,5912,636,6124,2397,6603,1364,3139,270,5639,868
3447,2021,0,0,5459,2859,1908,4043,2830,5074,3965,450,749,767,3694,2331,1879,221,2822,2872,3555,3137,2125,1226,1312,1339,3509,2577,2025,4221,2843,2044,3363,5506,6155,5569,1750,1262,4150,3750
3448,2021,1,1,2585,3263,4058,1856,2511,5380,958,3389,3753,3271,2856,1920,4385,3326,4075,5071,3014,1696,2791,4453,1891,2505,4604,3837,5523,1792,1151,4154,1886,5215,5192,1264,3646,6578,1299,2098
3449,2021,3,2,498,2626,4841,5493,5865,1649,5852,1950,3927,3444,4794,3049,3580,6297,5449,3487,1812,2854,1949,4921,1141,1573,3141,2066,2195,4819,3117,3760,4719,904,5178,5023,42,3928,4119,6240
3450,2021,0,3,2791,1264,2505,1891,4304,1792,5523,4604,1151,4154,1886,5192,5591,3646,6578,5341,2098,3612,3361,5898,1837,3210,6011,3211,1110,3170,3493,3184,1032,566,4842,3279,1970,1855,1028,6004
3451,2021,2,0,1089,5697,156,3372,5213,6090,5476,150,3187,3128,6180,4802,1654,1921,6061,716,5529,404,245,3080,2378,2347,2813,814,469,418,2589,6184,577,6647,2437,5698,4466,0,6345,4656
3452,2021,3,3,5118,6491,2945,6060,5479,935,3329,3975,2904,5961,5478,4315,534,4525,1953,966,3039,5183,6110,2583,6662,4722,1229,1975,3935,2978,4930,4253,4626,5418,1622,728,585,1703,4587,4415
3453,2021,3,3,3148,3376,3906,2168,524,6005,4824,3666,3868,81,1349,41,4945,2664,805,854,3134,2173,609,3116,4559,556,764,4949,1518,2434,5332,4777,2043,6397,2199,603,6353,2179,6198,1983
3454,2021,2,1,6053,448,1025,6261,4781,3220,5837,6362,6034,2201,1810,5579,3009,2282,817,3198,3543,2977,3219,4519,1749,3843,3230,730,6036,4909,497,2202,3997,2619,6688,3099,3661,1863,781,1423
3455,2021,4,1,5711,441,4946,1331,3139,2530,2332,270,5423,636,6124,2397,6650,6603,4362,5912,868,5427,1791,362,2841,4185,3058,368,1216,1852,2933,2701,2608,6213,2835,888,3526,886,1052,4976
3456,2021,1,0,2074,6287,4615,5685,2691,2285,3907,6296,3104,6638,4487,4397,6454,3881,3388,4307,912,1475,498,2626,5449,4841,5865,1649,5852,1950,3444,3927,4794,3580,3049,3487,2854,1115,2419,1812
3457,2021,4,0,1949,4921,1141,1573,5023,4819,2195,4119,3117,3760,4719,5178,42,4974,3928,2066,5382,2682,6593,5253,883,4066,2653,3330,2076,6071,2005,4285,2979,5824,5970,2241,1479,900,5943,1002
3458,2021,3,0,5684,820,4070,938,5521,2687,4944,3034,2549,5267,2321,5617,1053,4089,874,1547,1728,3522,5459,2859,1908,4043,2830,5074,450,3965,749,767,3694,1879,221,2872,3939,21,6045,3555
3459,2021,2,1,2125,6155,1312,1339,3509,2577,4150,4221,2843,2044,3363,5506,4091,5569,1750,3750,2753,1173,2585,4058,5380,1856,3263,958,2511,2856,4075,3271,5867,1920,6359,4385,3413,5071,6279,4153
3460,2021,2,0,6593,5253,883,4066,2653,3330,2076,6071,2005,1479,2979,5824,5970,5943,900,1002,4057,4285,6081,4945,3906,3376,3666,854,4824,6005,1349,81,3868,41,2664,2168,524,805,3134,2173
3461,2021,1,2,6110,2583,5418,4722,1229,3935,2978,4587,1975,4626,4253,1622,728,5881,4415,1703,585,4930,1089,5697,156,3372,5213,6090,5476,150,2198,6180,1921,4802,1654,3187,2175,5529,6061,716
