Initial Year,Rank,Player,Club,Nationality,Stat
2010,5,Danny Higginbotham,-,Gibraltar,1
2010,5,Robert Huth,-,Germany,1
2010,5,David Jones,-,England,1
2010,5,Aleksandar Kolarov,-,Serbia,1
2010,5,Kieran Richardson,-,England,1
2010,5,Wayne Rooney,-,England,1
2010,5,Louis Saha,-,France,1
2010,5,Carlos Tevez,-,Argentina,1
2010,5,Robin van Persie,-,Netherlands,1
2010,5,Ben Watson,-,England,1
2009,1,Didier Drogba,-,Cote D’Ivoire,3
2009,1,Sebastian Larsson,-,Sweden,3
2009,3,David Bentley,-,England,2
2009,3,Ryan Giggs,-,Wales,2
2009,3,Matthew Taylor,-,England,2
2009,3,Bobby Zamora,-,England,2
2009,7,Nani,-,Portugal,1
2009,7,Mikel Arteta,-,Spain,1
2009,7,Andy Dawson,-,England,1
2009,7,Alessandro Diamanti,-,Italy,1
2009,7,Wade Elliott,-,England,1
2009,7,Cesc Fàbregas,-,Spain,1
2009,7,Maynor Figueroa,-,Honduras,1
2009,7,Daniel Fox,-,Scotland,1
2009,7,Javier Garrido,-,Spain,1
2009,7,Jordi Gómez,-,Spain,1
2009,7,Stephen Hunt,-,Ireland,1
2009,7,James McFadden,-,Scotland,1
2009,7,Jamie O'Hara,-,England,1
2009,7,Denilson,-,Brazil,1
2009,7,Martin Petrov,-,Bulgaria,1
2009,7,Steven Pienaar,-,South Africa,1
2009,7,Andy Reid,-,Ireland,1
2009,7,Carlos Tevez,-,Argentina,1
2008,1,Cristiano Ronaldo,-,Portugal,4
2008,2,Mikel Arteta,-,Spain,3
2008,2,Chris Brunt,-,Northern Ireland,3
2008,2,Matthew Taylor,-,England,3
2008,5,Geovanni,-,Brazil,2
2008,6,Afonso Alves,-,Brazil,1
2008,6,Fábio Aurélio,-,Brazil,1
2008,6,Leighton Baines,-,England,1
2008,6,Andy Dawson,-,England,1
2008,6,Deco,-,Portugal,1
2008,6,Robinho,-,Brazil,1
2008,6,Brett Emerton,-,Australia,1
2008,6,Javier Garrido,-,Spain,1
2008,6,Steven Gerrard,-,England,1
2008,6,Niko Kranjcar,-,Croatia,1
2008,6,Frank Lampard,-,England,1
2008,6,Mido,-,Egypt,1
2008,6,James Milner,-,England,1
2008,6,Kieran Richardson,-,England,1
2008,6,Hugo Rodallega,-,Colombia,1
2008,6,Ryan Taylor,-,England,1
2008,6,Diego Tristán,-,Spain,1
2008,6,Ashley Young,-,England,1
2007,1,Cristiano Ronaldo,-,Portugal,4
2007,2,Sebastian Larsson,-,Sweden,3
2007,3,Simon Davies,-,Wales,2
2007,3,Craig Gardner,-,England,2
2007,3,Owen Hargreaves,-,England,2
2007,3,Niko Kranjcar,-,Croatia,2
2007,3,Elano,-,Brazil,2
2007,3,Nolberto Solano,-,Peru,2
2007,3,Ashley Young,-,England,2
2007,10,Xabi Alonso,-,Spain,1
2007,10,Nicolas Anelka,-,France,1
2007,10,Gareth Bale,-,Wales,1
2007,10,Michael Ballack,-,Germany,1
2007,10,David Bentley,-,England,1
2007,10,Hameur Bouazza,-,Algeria,1
2007,10,Jimmy Bullard,-,England,1
2007,10,El Hadji Diouf,-,Senegal,1
2007,10,Stewart Downing,-,England,1
2007,10,Steven Gerrard,-,England,1
2007,10,Shaun Maloney,-,Scotland,1
2007,10,James McFadden,-,Scotland,1
2007,10,Charles N'Zogbia,-,France,1
2007,10,Geremi,-,Cameroon,1
2007,10,Fábio Rochemback,-,Brazil,1
2007,10,Nicky Shorey,-,England,1
2007,10,Alan Stubbs,-,England,1
2007,10,Ryan Taylor,-,England,1
2007,10,Robin van Persie,-,Netherlands,1
2007,10,Mauro Zárate,-,Argentina,1
2006,1,Morten Pedersen,-,Norway,3
2006,2,Didier Drogba,-,Cote D’Ivoire,2
2006,2,Frank Lampard,-,England,2
2006,2,Carlos Tevez,-,Argentina,2
2006,2,Robin van Persie,-,Netherlands,2
2006,6,Mikel Arteta,-,Spain,1
2006,6,Michael Ballack,-,Germany,1
2006,6,Dimitar Berbatov,-,Bulgaria,1
2006,6,Jimmy Bullard,-,England,1
2006,6,Cristiano Ronaldo,-,Portugal,1
2006,6,Talal El Karkouri,-,Morocco,1
2006,6,Mark González,-,Chile,1
2006,6,Thierry Henry,-,France,1
2006,6,Shaun Maloney,-,Scotland,1
2006,6,Geremi,-,Cameroon,1
2006,6,Stephen Quinn,-,Ireland,1
2006,6,Paul Robinson,-,England,1
2006,6,Fábio Rochemback,-,Brazil,1
2006,6,Alan Stubbs,-,England,1
2006,6,Ryan Taylor,-,England,1
2006,6,Michael Tonge,-,England,1
