Initial Year,Rank,Player,Club,Nationality,Stat
2007,34,Michael Carrick,-,England,"1,954"
2007,35,Stephen Kelly,-,Ireland,"1,939"
2007,36,Cristiano Ronaldo,-,Portugal,"1,938"
2007,37,Niko Kranjcar,-,Croatia,"1,893"
2007,38,Ashley Cole,-,England,"1,886"
2007,39,Kolo Touré,-,Cote D’Ivoire,"1,882"
2007,40,Emmanuel Adebayor,-,Togo,"1,855"
2007,41,Simon Davies,-,Wales,"1,841"
2007,42,Marcus Hahnemann,-,United States,"1,830"
2007,43,Dimitar Berbatov,-,Bulgaria,"1,826"
2007,44,Frank Lampard,-,England,"1,824"
2007,45,Paul Scholes,-,England,"1,823"
2007,46,Charles N'Zogbia,-,France,"1,818"
2007,47,Javier Mascherano,-,Argentina,"1,809"
2007,48,Kevin Kilbane,-,Ireland,"1,801"
2007,49,Morten Pedersen,-,Norway,"1,790"
2007,50,Dean Whitehead,-,England,"1,788"
2007,51,Michael Essien,-,Ghana,"1,787"
2007,52,Joe Cole,-,England,"1,784"
2007,53,Mario Melchiot,-,Netherlands,"1,780"
2007,54,Mikel Arteta,-,Spain,"1,769"
2007,55,Sylvain Distin,-,France,"1,760"
2007,56,Martin Petrov,-,Bulgaria,"1,759"
2007,57,John Obi Mikel,-,Nigeria,"1,747"
2007,58,Ashley Young,-,England,"1,744"
2007,59,Brett Emerton,-,Australia,"1,740"
2007,60,David James,-,England,"1,733"
2007,61,El Hadji Diouf,-,Senegal,"1,729"
2007,61,Stephen Hunt,-,Ireland,"1,729"
2007,61,Hayden Mullins,-,England,"1,729"
2007,64,Christopher Samba,-,Congo,"1,718"
2007,65,Robert Green,-,England,"1,711"
2007,66,Brad Friedel,-,United States,"1,710"
2007,66,Juliano Belletti,-,Brazil,"1,710"
2007,68,Elano,-,Brazil,"1,699"
2007,69,Phil Jagielka,-,England,"1,696"
2007,70,Dietmar Hamann,-,Germany,"1,688"
2007,71,Habib Beye,-,Senegal,"1,667"
2007,72,Tom Huddlestone,-,England,"1,660"
2007,72,Danny Murphy,-,England,"1,660"
2007,72,Paul Scharner,-,Austria,"1,660"
2007,75,Carlos Tevez,-,Argentina,"1,658"
2007,76,Antonio Valencia,-,Ecuador,"1,656"
2007,77,George Boateng,-,Netherlands,"1,651"
2007,78,Maik Taylor,-,Northern Ireland,"1,645"
2007,79,Mark Noble,-,England,"1,644"
2007,80,Sulley Muntari,-,Ghana,"1,630"
2007,81,Fábio Rochemback,-,Brazil,"1,623"
2007,82,Stephen Ireland,-,Ireland,"1,614"
2007,83,Álvaro Arbeloa,-,Spain,"1,613"
2007,84,Geremi,-,Cameroon,"1,608"
2007,85,Pepe Reina,-,Spain,"1,597"
2007,86,Chris Kirkland,-,England,"1,596"
2007,87,Roque Santa Cruz,-,Paraguay,"1,591"
2007,88,Didier Zokora,-,Cote D’Ivoire,"1,586"
2007,89,Matt Upson,-,England,"1,584"
2007,90,Ricardo Gardner,-,Jamaica,"1,577"
2007,91,Kevin Davies,-,England,"1,563"
2007,92,Nigel Reo-Coker,-,England,"1,558"
2007,93,William Gallas,-,France,"1,550"
2007,93,Sami Hyypiä,-,Finland,"1,550"
2007,95,Tim Howard,-,United States,"1,548"
2007,96,Fabrice Muamba,-,England,"1,543"
2007,97,Gary O'Neil,-,England,"1,533"
2007,98,Hermann Hreidarsson,-,Iceland,"1,528"
2007,99,Liam Ridgewell,-,England,"1,524"
2007,100,John Arne Riise,-,Norway,"1,518"
2006,1,Cesc Fàbregas,-,Spain,"3,160"
2006,2,Frank Lampard,-,England,"2,554"
2006,3,Liam Rosenior,-,England,"2,455"
2006,4,Steven Gerrard,-,England,"2,420"
2006,5,Nicky Shorey,-,England,"2,413"
2006,6,Xabi Alonso,-,Spain,"2,393"
2006,7,Paul Scholes,-,England,"2,364"
2006,8,Gilberto Silva,-,Brazil,"2,329"
2006,9,Michael Essien,-,Ghana,"2,297"
2006,10,Mikel Arteta,-,Spain,"2,191"
2006,11,Gareth Barry,-,England,"2,188"
2006,12,Phil Neville,-,England,"2,185"
2006,13,Pascal Chimbonda,-,France,"2,174"
2006,14,Michael Carrick,-,England,"2,172"
2006,15,Lucas Neill,-,Australia,"2,133"
2006,16,Gaël Clichy,-,France,"2,086"
2006,17,Rio Ferdinand,-,England,"2,085"
2006,18,Kolo Touré,-,Cote D’Ivoire,"2,061"
2006,19,Joey Barton,-,England,"2,057"
2006,20,Steve Finnan,-,Ireland,"2,034"
2006,21,Brett Emerton,-,Australia,"2,030"
2006,22,Olof Mellberg,-,Sweden,"2,027"
2006,23,Morten Pedersen,-,Norway,"1,982"
2006,24,Leighton Baines,-,England,"1,975"
2006,25,Jamie Carragher,-,England,"1,973"
2006,26,Andrew Taylor,-,England,"1,956"
2006,27,Cristiano Ronaldo,-,Portugal,"1,955"
2006,28,Michael Dawson,-,England,"1,906"
2006,29,John Arne Riise,-,Norway,"1,905"
2006,30,Aliaksandr Hleb,-,Belarus,"1,904"
2006,31,Luke Young,-,England,"1,899"
2006,32,Franck Queudrue,-,France,"1,898"
2006,33,Richard Dunne,-,Ireland,"1,890"
2006,34,Ivan Campo,-,Spain,"1,865"
2006,35,Gary Speed,-,Wales,"1,851"
2006,36,David Bentley,-,England,"1,834"
2006,37,Glen Johnson,-,England,"1,830"
2006,38,Joleon Lescott,-,England,"1,827"
2006,39,Stewart Downing,-,England,"1,810"
2006,40,Sylvain Distin,-,France,"1,794"
2006,41,Talal El Karkouri,-,Morocco,"1,787"
2006,42,Nolberto Solano,-,Peru,"1,777"
2006,43,Ricardo Carvalho,-,Portugal,"1,754"
2006,44,George Boateng,-,Netherlands,"1,742"
2006,45,Phil Jagielka,-,England,"1,723"
2006,46,Gary O'Neil,-,England,"1,714"
2006,47,Wayne Rooney,-,England,"1,713"
2006,48,Gary Neville,-,England,"1,697"
2006,49,Claude Makelele,-,France,"1,675"
2006,50,Tugay,-,Turkey,"1,650"
2006,51,James Milner,-,England,"1,649"
2006,52,Emmanuel Eboué,-,Cote D’Ivoire,"1,612"
2006,53,Scott Parker,-,England,"1,607"
2006,54,David James,-,England,"1,606"
2006,55,Ryan Giggs,-,Wales,"1,593"
2006,56,Steve Sidwell,-,England,"1,588"
2006,57,Gavin Mahon,-,England,"1,569"
2006,58,Jussi Jääskeläinen,-,Finland,"1,565"
2006,59,Lee Carsley,-,Ireland,"1,561"
2006,59,Joseph Yobo,-,Nigeria,"1,561"
2006,61,Gavin McCann,-,England,"1,560"
2006,62,Sami Hyypiä,-,Finland,"1,556"
2006,63,Michael Brown,-,England,"1,552"
2006,64,Marcus Hahnemann,-,United States,"1,521"
2006,65,John Terry,-,England,"1,515"
2006,66,Matthew Taylor,-,England,"1,514"
2006,67,Jermaine Jenas,-,England,"1,501"
2006,68,Didier Zokora,-,Cote D’Ivoire,"1,498"
2006,69,Tal Ben Haim,-,Israel,"1,496"
2006,70,Emanuel Pogatetz,-,Austria,"1,489"
2006,71,Paul Konchesky,-,England,"1,485"
2006,72,El Hadji Diouf,-,Senegal,"1,475"
2006,73,Nicky Hunt,-,England,"1,468"
2006,73,Paul Robinson,-,England,"1,468"
2006,75,Hermann Hreidarsson,-,Iceland,"1,466"
2006,76,Dirk Kuijt,-,Netherlands,"1,460"
2006,77,Stiliyan Petrov,-,Bulgaria,"1,453"
2006,78,Daniel Agger,-,Denmark,"1,447"
2006,79,Nicky Butt,-,England,"1,446"
2006,80,Dimitar Berbatov,-,Bulgaria,"1,437"
2006,81,Patrice Evra,-,France,"1,436"
2006,82,Scott Carson,-,England,"1,418"
2006,83,Nigel Reo-Coker,-,England,"1,417"
2006,84,Nemanja Vidic,-,Serbia,"1,402"
2006,85,Stephen Carr,-,Ireland,"1,395"
2006,85,Brad Friedel,-,United States,"1,395"
2006,87,Ivar Ingimarsson,-,Iceland,"1,390"
2006,88,Ashley Cole,-,England,"1,380"
2006,89,Tim Howard,-,United States,"1,377"
2006,90,Pedro Mendes,-,Portugal,"1,373"
2006,91,Michael Ballack,-,Germany,"1,364"
2006,92,Mark Schwarzer,-,Australia,"1,359"
2006,93,Tomas Rosicky,-,Czech Republic,"1,341"
2006,94,Didier Drogba,-,Cote D’Ivoire,"1,331"
2006,95,Emre,-,Turkey,"1,324"
2006,96,Lee Young-Pyo,-,South Korea,"1,315"
2006,97,Sean Davis,-,England,"1,310"
2006,98,John O'Shea,-,Ireland,"1,303"
2006,99,Keith Gillespie,-,Northern Ireland,"1,301"
2006,100,Jordan Stewart,-,England,"1,299"
