Initial Year,Rank,Player,Club,Nationality,Stat
2022,1,Kieran Trippier,Newcastle United,England,393
2022,2,Trent Alexander-Arnold,Liverpool,England,252
2022,3,Michael Olise,Crystal Palace,France,242
2022,4,James Ward-Prowse,-,England,241
2022,5,Kevin De Bruyne,Manchester City,Belgium,226
2022,6,Pascal Groß,Brighton & Hove Albion,Germany,224
2022,7,Andreas Pereira,Fulham,Brazil,196
2022,7,Ivan Perisic,Tottenham Hotspur,Croatia,196
2022,9,Andy Robertson,Liverpool,Scotland,195
2022,10,Dwight McNeil,Everton,England,194
2022,11,Jack Harrison,-,England,186
2022,12,Demarai Gray,-,Jamaica,173
2022,13,Bukayo Saka,Arsenal,England,172
2022,14,Morgan Gibbs-White,Nottingham Forest,England,170
2022,15,Jarrod Bowen,West Ham United,England,159
2022,16,Mathias Jensen,Brentford,Denmark,158
2022,17,Bryan Mbeumo,Brentford,Cameroon,156
2022,18,Solly March,Brighton & Hove Albion,England,155
2022,19,Bruno Fernandes,Manchester United,Portugal,141
2022,20,Antonee Robinson,Fulham,United States,134
2022,21,Aaron Cresswell,West Ham United,England,133
2022,22,James Maddison,-,England,123
2022,23,Vladimír Coufal,West Ham United,Czech Republic,113
2022,23,Gabriel Martinelli,Arsenal,Brazil,113
2022,23,Son Heung-Min,Tottenham Hotspur,South Korea,113
2022,26,Douglas Luiz,Aston Villa,Brazil,106
2022,27,Alex Iwobi,-,Nigeria,104
2022,28,Pervis Estupiñán,Brighton & Hove Albion,Ecuador,101
2022,29,Kenny Tete,Fulham,Netherlands,99
2022,30,Leon Bailey,Aston Villa,Jamaica,96
2022,30,Riyad Mahrez,-,Algeria,96
2022,32,Marcus Tavernier,Bournemouth,England,93
2022,33,Ben Chilwell,Chelsea,England,92
2022,34,Phil Foden,Manchester City,England,91
2022,34,Reece James,Chelsea,England,91
2022,34,Martin Ødegaard,Arsenal,Norway,91
2022,37,Leandro Trossard,Arsenal,Belgium,90
2022,38,Luke Shaw,Manchester United,England,89
2022,38,Neco Williams,Nottingham Forest,Wales,89
2022,40,Rico Henry,Brentford,England,87
2022,41,Kostas Tsimikas,Liverpool,Greece,85
2022,42,Saïd Benrahma,West Ham United,Algeria,83
2022,43,Christian Eriksen,Manchester United,Denmark,81
2022,43,Adama Traoré,-,Spain,81
2022,45,Eberechi Eze,Crystal Palace,England,78
2022,46,Lucas Digne,Aston Villa,France,77
2022,46,Romain Perraud,-,France,77
2022,46,Pedro Porro,-,Spain,77
2022,49,Marc Roca,-,Spain,76
2022,50,Renan Lodi,-,Brazil,75
2022,50,Bernardo Silva,Manchester City,Portugal,75
2022,52,Brenden Aaronson,-,United States,72
2022,53,Tyrick Mitchell,Crystal Palace,England,70
2022,54,Pedro Neto,Wolverhampton Wanderers,Portugal,66
2022,54,Hakim Ziyech,-,Morocco,66
2022,56,Mason Mount,-,England,64
2022,57,Luke Ayling,-,England,62
2022,57,Dejan Kulusevski,-,Sweden,62
2022,59,Willian,Fulham,Brazil,60
2022,59,Hugo Bueno,Wolverhampton Wanderers,Spain,60
2022,59,Nélson Semedo,Wolverhampton Wanderers,Portugal,60
2022,62,Pablo Fornals,West Ham United,Spain,59
2022,62,Brennan Johnson,-,Wales,59
2022,62,João Moutinho,-,Portugal,59
2022,65,Timothy Castagne,-,Belgium,58
2022,66,Vitaliy Mykolenko,Everton,Ukraine,57
2022,66,Ben White,Arsenal,England,57
2022,68,Daniel Podence,-,Portugal,56
2022,69,Harrison Reed,Fulham,England,54
2022,70,Rúben Neves,-,Portugal,53
2022,70,Bobby De Cordova-Reid,Fulham,Jamaica,53
2022,70,Jack Grealish,Manchester City,England,53
2022,70,Jacob Murphy,Newcastle United,England,53
2022,74,James Milner,-,England,52
2022,75,Joe Willock,Newcastle United,England,51
2022,76,John McGinn,Aston Villa,Scotland,50
2022,76,Kyle Walker-Peters,-,England,50
2022,78,Conor Gallagher,Chelsea,England,49
2022,78,Adam Smith,Bournemouth,England,49
2022,80,Álex Moreno,Aston Villa,Spain,48
2022,81,Emerson,West Ham United,Italy,47
2022,82,Matty Cash,Aston Villa,Poland,46
2022,82,Kiernan Dewsbury-Hall,-,England,46
2022,82,Emerson Royal,Tottenham Hotspur,Brazil,46
2022,82,Pablo Sarabia,Wolverhampton Wanderers,Spain,46
2022,82,Raheem Sterling,Chelsea,England,46
2022,87,João Cancelo,-,Portugal,45
2022,87,Lewis Cook,Bournemouth,England,45
2022,87,Jordan Henderson,-,England,45
2022,87,Youri Tielemans,-,Belgium,45
2022,91,Jaidon Anthony,-,England,44
2022,91,Harvey Barnes,Leicester City,England,44
2022,91,Marc Cucurella,Chelsea,Spain,44
2022,91,Diogo Dalot,Manchester United,Portugal,44
2022,91,Declan Rice,-,England,44
2022,96,Jordan Ayew,Crystal Palace,Ghana,43
2022,96,Sam Greenwood,-,England,43
2022,96,Matheus Nunes,-,Portugal,43
2022,99,Wilfried Gnonto,-,Italy,42
2022,99,Ashley Young,-,England,42
2021,1,James Ward-Prowse,Southampton,England,302
2021,2,Trent Alexander-Arnold,Liverpool,England,273
2021,3,Dwight McNeil,Burnley,England,199
2021,4,Andy Robertson,Liverpool,Scotland,195
2021,5,Son Heung-Min,Tottenham Hotspur,South Korea,192
2021,6,Pascal Groß,Brighton & Hove Albion,Germany,189
2021,7,Kevin De Bruyne,Manchester City,Belgium,180
2021,8,Lucas Digne,Aston Villa,France,172
2021,9,Raphinha,-,Brazil,162
2021,10,Mason Mount,-,England,153
2021,11,Marcos Alonso,-,Spain,149
2021,12,Bruno Fernandes,Manchester United,Portugal,148
2021,13,Aaron Cresswell,West Ham United,England,145
2021,14,Jack Harrison,-,England,142
2021,15,Jarrod Bowen,West Ham United,England,141
2021,16,Matt Targett,Newcastle United,England,133
2021,17,Phil Foden,Manchester City,England,132
2021,18,Demarai Gray,-,Jamaica,129
2021,19,Conor Gallagher,Chelsea,England,128
2021,19,Milot Rashica,-,Kosovo,128
2021,21,Alex Telles,-,Brazil,127
2021,22,João Cancelo,-,Portugal,124
2021,22,James Maddison,-,England,124
2021,24,Ashley Westwood,-,England,122
2021,25,Anthony Gordon,Everton,England,119
2021,26,Kostas Tsimikas,Liverpool,Greece,116
2021,27,Marc Cucurella,Brighton & Hove Albion,Spain,115
2021,28,John McGinn,Aston Villa,Scotland,110
2021,28,Bukayo Saka,Arsenal,England,110
2021,30,Luke Shaw,Manchester United,England,109
2021,31,Reece James,Chelsea,England,108
2021,31,João Moutinho,-,Portugal,108
2021,33,Vladimír Coufal,West Ham United,Czech Republic,107
2021,34,Kiko Femenía,-,Spain,106
2021,35,Matt Ritchie,Newcastle United,Scotland,104
2021,35,Charlie Taylor,Burnley,England,104
2021,37,Stuart Dallas,-,Northern Ireland,101
2021,37,Hakim Ziyech,-,Morocco,101
2021,39,Cédric Soares,Arsenal,Portugal,100
2021,40,Matty Cash,Aston Villa,Poland,98
2021,40,Billy Gilmour,Norwich City,Scotland,98
2021,42,Riyad Mahrez,-,Algeria,97
2021,43,Rayan Aït-Nouri,Wolverhampton Wanderers,Algeria,96
2021,43,Michael Olise,Crystal Palace,France,96
2021,43,Andros Townsend,-,England,96
2021,46,Solly March,Brighton & Hove Albion,England,94
2021,47,Tariq Lamptey,Brighton & Hove Albion,Ghana,93
2021,48,Ryan Fraser,-,Scotland,88
2021,49,Sergi Canós,-,Spain,87
2021,49,Pablo Fornals,West Ham United,Spain,87
2021,51,Kiernan Dewsbury-Hall,-,England,86
2021,51,Christian Eriksen,Brentford,Denmark,86
2021,53,Sergio Reguilón,Tottenham Hotspur,Spain,84
2021,54,Douglas Luiz,Aston Villa,Brazil,83
2021,55,Mathias Jensen,Brentford,Denmark,79
2021,55,Kieran Tierney,-,Scotland,79
2021,57,Marc Albrighton,-,England,78
2021,58,Bryan Mbeumo,Brentford,Cameroon,75
2021,59,Jordan Ayew,Crystal Palace,Ghana,74
2021,59,Saïd Benrahma,West Ham United,Algeria,74
2021,59,Rico Henry,Brentford,England,74
2021,59,Emerson Royal,Tottenham Hotspur,Brazil,74
2021,59,Gabriel Martinelli,Arsenal,Brazil,74
2021,64,Romain Perraud,-,France,69
2021,65,Ilkay Gündogan,-,Germany,67
2021,66,Alexis Mac Allister,-,Argentina,66
2021,67,Daniel James,-,Wales,65
2021,68,Michail Antonio,West Ham United,Jamaica,63
2021,69,Tino Livramento,-,England,62
2021,69,Tyrick Mitchell,Crystal Palace,England,62
2021,71,Ismaïla Sarr,-,Senegal,61
2021,72,Marçal,-,Brazil,60
2021,72,Nathan Redmond,Southampton,England,60
2021,72,Allan Saint-Maximin,-,France,60
2021,75,Martin Ødegaard,Arsenal,Norway,59
2021,76,Diogo Dalot,Manchester United,Portugal,58
2021,76,Bernardo Silva,Manchester City,Portugal,58
2021,78,Jordan Henderson,-,England,56
2021,78,Youri Tielemans,-,Belgium,56
2021,80,Maxwel Cornet,Burnley,Cote D’Ivoire,55
2021,80,Ben Johnson,West Ham United,England,55
2021,82,Tom Cleverley,-,England,54
2021,82,Imrân Louza,-,Morocco,54
2021,82,Jacob Murphy,Newcastle United,England,54
2021,85,Josh Brownhill,Burnley,England,53
2021,86,Cucho Hernández,-,Colombia,52
2021,87,Matthew Lowton,-,England,51
2021,87,Leandro Trossard,Brighton & Hove Albion,Belgium,51
2021,89,Max Aarons,-,England,50
2021,89,Daniel Podence,-,Portugal,50
2021,89,Sadio Mané,-,Senegal,50
2021,89,Raheem Sterling,-,England,50
2021,89,Kyle Walker-Peters,-,England,50
2021,94,Wilfried Zaha,-,Cote D’Ivoire,48
2021,95,César Azpilicueta,-,Spain,47
2021,96,Harvey Barnes,Leicester City,England,45
2021,96,Jakub Moder,Brighton & Hove Albion,Poland,45
2021,96,Emile Smith Rowe,Arsenal,England,45
2021,99,Rúben Neves,-,Portugal,44
2021,99,Dimitris Giannoulis,-,Greece,44
2020,1,Trent Alexander-Arnold,Liverpool,England,297
2020,2,Andy Robertson,Liverpool,Scotland,294
2020,3,James Ward-Prowse,-,England,251
2020,4,Dwight McNeil,Burnley,England,242
2020,5,Pascal Groß,Brighton & Hove Albion,Germany,219
2020,6,Lucas Digne,-,France,215
2020,7,Aaron Cresswell,West Ham United,England,207
2020,8,Pedro Neto,Wolverhampton Wanderers,Portugal,205
2020,9,Luke Shaw,Manchester United,England,189
2020,10,Ashley Westwood,-,England,182
2020,11,Mason Mount,-,England,170
2020,12,Jack Harrison,-,England,167
2020,13,Bruno Fernandes,Manchester United,Portugal,166
2020,14,Raphinha,-,Brazil,165
2020,15,Andros Townsend,-,England,155
2020,16,Adama Traoré,-,Spain,150
2020,17,Bukayo Saka,Arsenal,England,148
2020,17,Son Heung-Min,Tottenham Hotspur,South Korea,148
2020,19,Kevin De Bruyne,Manchester City,Belgium,146
2020,19,Matt Targett,-,England,146
2020,21,Matheus Pereira,-,Brazil,145
2020,22,Reece James,Chelsea,England,144
2020,23,Youri Tielemans,-,Belgium,138
2020,24,Ben Chilwell,Chelsea,England,136
2020,25,Ademola Lookman,-,Nigeria,134
2020,26,Vladimír Coufal,West Ham United,Czech Republic,132
2020,27,Kieran Tierney,-,Scotland,125
2020,28,Jarrod Bowen,West Ham United,England,122
2020,28,Ivan Cavaleiro,-,Angola,122
2020,30,Solly March,Brighton & Hove Albion,England,120
2020,31,Marc Albrighton,-,England,118
2020,32,João Moutinho,-,Portugal,116
2020,33,Oliver Norwood,Sheffield United,Northern Ireland,114
2020,34,James Maddison,-,England,106
2020,35,Matt Ritchie,Newcastle United,Scotland,105
2020,35,Charlie Taylor,Burnley,England,105
2020,37,Willian,-,Brazil,104
2020,38,Ryan Fraser,-,Scotland,103
2020,39,Bertrand Traoré,Aston Villa,Burkina Faso,102
2020,40,Antonee Robinson,Fulham,United States,101
2020,41,Gylfi Sigurdsson,-,Iceland,100
2020,42,Darnell Furlong,-,England,99
2020,43,John Fleck,Sheffield United,Scotland,96
2020,44,Jonjo Shelvey,-,England,94
2020,45,James Rodríguez,-,Colombia,88
2020,46,Anwar El Ghazi,-,Netherlands,87
2020,47,Eberechi Eze,Crystal Palace,England,86
2020,48,Matthew Lowton,-,England,84
2020,49,Leandro Trossard,Brighton & Hove Albion,Belgium,83
2020,50,Luke Ayling,-,England,82
2020,50,Ryan Bertrand,-,England,82
2020,50,Stuart Dallas,-,Northern Ireland,82
2020,53,Matty Cash,Aston Villa,Poland,81
2020,53,Riyad Mahrez,-,Algeria,81
2020,55,Kalvin Phillips,-,England,77
2020,56,Jack Grealish,-,England,76
2020,57,Nélson Semedo,Wolverhampton Wanderers,Portugal,75
2020,58,Phil Foden,Manchester City,England,74
2020,59,João Cancelo,-,Portugal,72
2020,59,Matt Phillips,-,Scotland,72
2020,59,Kenny Tete,Fulham,Netherlands,72
2020,62,John Lundstram,-,England,71
2020,63,Alex Iwobi,-,Nigeria,69
2020,64,Ben Osborn,Sheffield United,England,68
2020,65,Conor Gallagher,West Bromwich Albion,England,66
2020,66,Enda Stevens,-,Ireland,64
2020,66,Hakim Ziyech,-,Morocco,64
2020,68,Mateusz Klich,-,Poland,63
2020,68,Joël Veltman,Brighton & Hove Albion,Netherlands,63
2020,70,Ezgjan Alioski,-,North Macedonia,62
2020,70,George Baldock,Sheffield United,Greece,62
2020,70,Sergio Reguilón,Tottenham Hotspur,Spain,62
2020,70,Conor Townsend,-,England,62
2020,74,Rayan Aït-Nouri,-,Algeria,61
2020,74,Ross Barkley,Chelsea,England,61
2020,76,Sadio Mané,-,Senegal,60
2020,76,Aaron Wan-Bissaka,Manchester United,England,60
2020,78,James Justin,-,England,59
2020,78,Jacob Murphy,Newcastle United,England,59
2020,80,Callum Hudson-Odoi,-,England,58
2020,81,Nicolas Pépé,-,Cote D’Ivoire,57
2020,82,Alex Telles,-,Brazil,55
2020,83,Héctor Bellerín,-,Spain,54
2020,84,Ola Aina,Fulham,Nigeria,52
2020,84,John McGinn,Aston Villa,Scotland,52
2020,86,Joe Bryan,-,England,48
2020,87,Timothy Castagne,-,Belgium,46
2020,88,Pablo Fornals,West Ham United,Spain,45
2020,89,Saïd Benrahma,West Ham United,Algeria,44
2020,89,Jamal Lewis,-,Northern Ireland,44
2020,91,Robert Brady,-,Ireland,43
2020,92,Bobby De Cordova-Reid,Fulham,Jamaica,41
2020,92,Arthur Masuaku,-,DR Congo,41
2020,92,Wilfried Zaha,-,Cote D’Ivoire,41
2020,95,Stuart Armstrong,-,Scotland,40
2020,95,Gareth Bale,-,Wales,40
2020,95,Callum Robinson,-,Ireland,40
2020,95,Patrick van Aanholt,-,Netherlands,40
2020,99,Miguel Almirón,Newcastle United,Paraguay,39
2020,99,Ahmed El Mohamady,-,Egypt,39
2019,1,Trent Alexander-Arnold,Liverpool,England,382
2019,2,Kevin De Bruyne,Manchester City,Belgium,304
2019,3,Lucas Digne,-,France,270
2019,4,James Ward-Prowse,-,England,267
2019,5,Dwight McNeil,Burnley,England,257
2019,6,James Maddison,-,England,221
2019,6,João Moutinho,-,Portugal,221
2019,8,Andy Robertson,Liverpool,Scotland,210
2019,9,Oliver Norwood,Sheffield United,Northern Ireland,198
2019,10,Adama Traoré,-,Spain,183
2019,11,Willian,-,Brazil,174
2019,11,Ryan Fraser,-,Scotland,174
2019,13,Diego Rico,-,Spain,173
2019,14,Emiliano Buendía,-,Argentina,164
2019,15,John Fleck,Sheffield United,Scotland,149
2019,16,Pascal Groß,Brighton & Hove Albion,Germany,146
2019,16,Ashley Westwood,-,England,146
2019,18,Luka Milivojevic,-,Serbia,144
2019,19,Jack Grealish,-,England,141
2019,20,Sèrge Aurier,-,Cote D’Ivoire,137
2019,21,Mason Mount,-,England,136
2019,21,Robert Snodgrass,-,Scotland,136
2019,23,Gylfi Sigurdsson,-,Iceland,131
2019,24,George Baldock,Sheffield United,Greece,128
2019,25,Aaron Cresswell,West Ham United,England,127
2019,26,Enda Stevens,-,Ireland,123
2019,27,Ryan Bertrand,-,England,122
2019,28,César Azpilicueta,-,Spain,121
2019,29,Conor Hourihane,-,Ireland,112
2019,30,Reece James,Chelsea,England,109
2019,30,Aaron Mooy,-,Australia,109
2019,30,Nicolas Pépé,-,Cote D’Ivoire,109
2019,33,Anwar El Ghazi,-,Netherlands,107
2019,34,Ben Chilwell,-,England,103
2019,34,Aaron Wan-Bissaka,Manchester United,England,103
2019,36,Matt Ritchie,Newcastle United,Scotland,99
2019,36,Ismaïla Sarr,-,Senegal,99
2019,38,Gerard Deulofeu,-,Spain,96
2019,38,Daniel James,-,Wales,96
2019,40,Patrick van Aanholt,-,Netherlands,92
2019,41,Frédéric Guilbert,-,France,91
2019,42,Pierre-Emerick Aubameyang,-,Gabon,89
2019,42,Jonjo Shelvey,-,England,89
2019,44,Riyad Mahrez,-,Algeria,88
2019,44,Charlie Taylor,Burnley,England,88
2019,46,Benjamin Mendy,-,France,86
2019,47,Matt Targett,-,England,81
2019,47,Youri Tielemans,-,Belgium,81
2019,49,Son Heung-Min,Tottenham Hotspur,South Korea,77
2019,50,Bruno Fernandes,Manchester United,Portugal,75
2019,50,Leandro Trossard,Brighton & Hove Albion,Belgium,75
2019,52,Max Aarons,-,England,73
2019,53,Cédric Soares,-,Portugal,72
2019,53,Christian Eriksen,-,Denmark,72
2019,53,Bernardo Silva,Manchester City,Portugal,72
2019,53,Mesut Özil,-,Germany,72
2019,57,José Holebas,-,Greece,71
2019,58,Dani Ceballos,-,Spain,70
2019,59,Marc Albrighton,-,England,69
2019,59,Kiko Femenía,-,Spain,69
2019,59,Will Hughes,-,England,69
2019,59,Adam Masina,-,Morocco,69
2019,63,Djibril Sidibé,-,France,68
2019,63,Wilfried Zaha,-,Cote D’Ivoire,68
2019,65,Trézéguet,-,Egypt,67
2019,65,Solly March,Brighton & Hove Albion,England,67
2019,65,Bukayo Saka,-,England,67
2019,65,Andros Townsend,-,England,67
2019,69,Marcos Alonso,-,Spain,66
2019,69,John McGinn,Aston Villa,Scotland,66
2019,71,Andreas Pereira,-,Brazil,65
2019,72,Callum Hudson-Odoi,-,England,63
2019,72,Fred,-,Brazil,63
2019,74,Ashley Young,-,England,62
2019,75,Pablo Fornals,West Ham United,Spain,61
2019,76,Ricardo Pereira,-,Portugal,60
2019,76,Jarrod Bowen,West Ham United,England,60
2019,78,Ryan Fredericks,West Ham United,England,59
2019,79,Ahmed El Mohamady,-,Egypt,58
2019,79,Jordan Henderson,-,England,58
2019,81,Giovani Lo Celso,-,Argentina,57
2019,82,Richarlison,-,Brazil,56
2019,83,John Lundstram,-,England,55
2019,84,Jonny Otto,Wolverhampton Wanderers,Spain,54
2019,84,Emerson,-,Italy,54
2019,84,Kyle Walker,Manchester City,England,54
2019,87,Kenny McLean,-,Scotland,53
2019,88,Oleksandr Zinchenko,-,Ukraine,52
2019,89,Chris Basham,Sheffield United,England,51
2019,89,Dan Burn,-,England,51
2019,89,Jack O'Connell,-,England,51
2019,92,Érik Lamela,-,Argentina,49
2019,92,Sadio Mané,-,Senegal,49
2019,94,Michail Antonio,West Ham United,Jamaica,48
2019,94,Alex Iwobi,-,Nigeria,48
2019,94,Pedro Neto,Wolverhampton Wanderers,Portugal,48
2019,94,Raheem Sterling,-,England,48
2019,98,João Cancelo,-,Portugal,47
2019,99,Alex Oxlade-Chamberlain,-,England,46
2019,100,Matt Doherty,-,Ireland,45
2018,1,Lucas Digne,-,France,280
2018,2,Ryan Fraser,-,Scotland,271
2018,3,Matt Ritchie,Newcastle United,Scotland,259
2018,4,José Holebas,-,Greece,209
2018,5,James Maddison,-,England,205
2018,6,Trent Alexander-Arnold,Liverpool,England,201
2018,7,Ashley Young,-,England,197
2018,8,João Moutinho,-,Portugal,196
2018,8,Gylfi Sigurdsson,-,Iceland,196
2018,10,Luka Milivojevic,-,Serbia,185
2018,10,Kieran Trippier,-,England,185
2018,12,Robert Snodgrass,-,Scotland,170
2018,13,Willian,-,Brazil,169
2018,14,Andros Townsend,-,England,161
2018,15,Solly March,Brighton & Hove Albion,England,152
2018,16,Eden Hazard,-,Belgium,145
2018,16,James Ward-Prowse,-,England,145
2018,18,Pascal Groß,Brighton & Hove Albion,Germany,142
2018,19,Chris Löwe,-,Germany,140
2018,20,Aaron Mooy,-,Australia,137
2018,21,Andy Robertson,Liverpool,Scotland,135
2018,22,James Milner,-,England,134
2018,23,Ben Chilwell,-,England,132
2018,24,Granit Xhaka,-,Switzerland,129
2018,25,Marc Albrighton,-,England,125
2018,26,Víctor Camarasa,-,Spain,121
2018,26,Felipe Anderson,-,Brazil,121
2018,28,Jóhann Gudmundsson,Burnley,Iceland,119
2018,28,Charlie Taylor,Burnley,England,119
2018,30,César Azpilicueta,-,Spain,118
2018,31,Christian Eriksen,-,Denmark,117
2018,31,Dwight McNeil,-,England,117
2018,33,Joe Bryan,-,England,115
2018,34,Jean Seri,-,Cote D’Ivoire,108
2018,35,Anthony Knockaert,-,France,107
2018,36,Ricardo Pereira,-,Portugal,104
2018,37,Marcos Alonso,-,Spain,98
2018,37,Ilkay Gündogan,-,Germany,98
2018,37,Leroy Sané,-,Germany,98
2018,40,Ryan Bertrand,-,England,93
2018,41,Kevin De Bruyne,Manchester City,Belgium,91
2018,41,Florent Hadërgjonaj,-,Kosovo,91
2018,43,Cyrus Christie,-,Ireland,90
2018,44,Danny Rose,-,England,89
2018,45,Ashley Westwood,-,England,87
2018,46,Junior Hoilett,-,Canada,85
2018,47,Séamus Coleman,Everton,Ireland,81
2018,48,Alex Pritchard,-,England,78
2018,49,Joe Ralls,-,England,77
2018,49,Matt Targett,-,England,77
2018,49,DeAndre Yedlin,-,United States,77
2018,52,Aaron Cresswell,West Ham United,England,75
2018,52,Nathan Redmond,Southampton,England,75
2018,52,David Silva,-,Spain,75
2018,52,Raheem Sterling,-,England,75
2018,56,Josh Murphy,-,England,74
2018,57,Riyad Mahrez,-,Algeria,73
2018,58,Bernardo Silva,Manchester City,Portugal,70
2018,59,Juan Mata,-,Spain,67
2018,60,Erik Durm,-,Germany,66
2018,60,Ryan Sessegnon,-,England,66
2018,62,Cédric Soares,-,Portugal,64
2018,62,Kiko Femenía,-,Spain,64
2018,64,Henrikh Mkhitaryan,-,Armenia,63
2018,65,Gerard Deulofeu,-,Spain,62
2018,65,Matt Doherty,-,Ireland,62
2018,67,Daryl Janmaat,-,Netherlands,61
2018,67,Pedro,-,Spain,61
2018,69,Kyle Walker,Manchester City,England,59
2018,70,Matthew Lowton,-,England,58
2018,71,Gaëtan Bong,-,Cameroon,57
2018,71,Alex Iwobi,-,Nigeria,57
2018,71,Mohamed Salah,Liverpool,Egypt,57
2018,74,Philip Billing,-,Denmark,56
2018,74,Aaron Wan-Bissaka,-,England,56
2018,76,Marcus Rashford,Manchester United,England,55
2018,76,Yan Valery,-,Tunisia,55
2018,78,Ki Sung-Yeung,-,South Korea,54
2018,78,Ivan Cavaleiro,-,Angola,54
2018,80,Robert Brady,-,Ireland,53
2018,80,Theo Walcott,-,England,53
2018,82,Demarai Gray,-,Jamaica,52
2018,82,Luke Shaw,Manchester United,England,52
2018,82,Rúben Vinagre,-,Portugal,52
2018,85,Bernard,-,Brazil,51
2018,85,Sead Kolasinac,-,Bosnia & Herzegovina,51
2018,85,Benjamin Mendy,-,France,51
2018,88,Michail Antonio,West Ham United,Jamaica,50
2018,88,Diogo Dalot,-,Portugal,50
2018,88,Jonjo Shelvey,-,England,50
2018,88,Hélder Costa,-,Angola,50
2018,92,Mohamed Elyounoussi,-,Norway,48
2018,92,Pablo Zabaleta,-,Argentina,48
2018,94,Richarlison,-,Brazil,47
2018,94,Xherdan Shaqiri,-,Switzerland,47
2018,96,Romelu Lukaku,-,Belgium,46
2018,96,Jonny Otto,Wolverhampton Wanderers,Spain,46
2018,98,Rachid Ghezzal,-,Algeria,45
2018,99,Pierre-Emerick Aubameyang,-,Gabon,43
2018,99,Joe Bennett,-,England,43
2017,1,Kevin De Bruyne,Manchester City,Belgium,248
2017,2,Pascal Groß,Brighton & Hove Albion,Germany,234
2017,3,Christian Eriksen,-,Denmark,222
2017,4,Marc Albrighton,-,England,217
2017,5,Jóhann Gudmundsson,Burnley,Iceland,213
2017,6,José Holebas,-,Greece,210
2017,7,Xherdan Shaqiri,-,Switzerland,201
2017,8,Aaron Cresswell,West Ham United,England,196
2017,9,Matt Ritchie,Newcastle United,Scotland,190
2017,10,Aaron Mooy,-,Australia,185
2017,11,Andros Townsend,-,England,176
2017,12,Matt Phillips,-,Scotland,164
2017,13,Martin Olsson,-,Sweden,163
2017,14,James Ward-Prowse,-,England,159
2017,15,Riyad Mahrez,-,Algeria,158
2017,16,Gylfi Sigurdsson,-,Iceland,150
2017,17,Ben Davies,Tottenham Hotspur,Wales,149
2017,18,Cesc Fàbregas,-,Spain,140
2017,19,Chris Brunt,-,Northern Ireland,139
2017,20,Ryan Fraser,-,Scotland,138
2017,21,Cédric Soares,-,Portugal,137
2017,22,Ryan Bertrand,-,England,136
2017,22,Yohan Cabaye,-,France,136
2017,24,Tom Carroll,-,England,129
2017,25,Robert Brady,-,Ireland,123
2017,25,James Milner,-,England,123
2017,27,Kieran Trippier,-,England,122
2017,28,Dusan Tadic,-,Serbia,121
2017,28,Ashley Young,-,England,121
2017,30,Juan Mata,-,Spain,111
2017,31,Jordon Ibe,-,England,109
2017,32,Charlie Daniels,-,England,106
2017,33,Trent Alexander-Arnold,Liverpool,England,102
2017,33,Solly March,Brighton & Hove Albion,England,102
2017,33,Granit Xhaka,-,Switzerland,102
2017,36,Arthur Masuaku,-,DR Congo,100
2017,37,Willian,-,Brazil,99
2017,38,Florent Hadërgjonaj,-,Kosovo,98
2017,38,Anthony Knockaert,-,France,98
2017,38,Mesut Özil,-,Germany,98
2017,41,Alexis Sánchez,-,Chile,97
2017,42,Marcos Alonso,-,Spain,96
2017,43,Leroy Sané,-,Germany,93
2017,44,Victor Moses,-,Nigeria,90
2017,45,James McClean,-,Ireland,88
2017,45,Allan Nyom,-,Cameroon,88
2017,45,Andy Robertson,Liverpool,Scotland,88
2017,48,Demarai Gray,-,Jamaica,86
2017,48,Alex Oxlade-Chamberlain,-,England,86
2017,48,Mohamed Salah,Liverpool,Egypt,86
2017,51,Ben Chilwell,-,England,84
2017,51,Henrikh Mkhitaryan,-,Armenia,84
2017,51,Rajiv van La Parra,-,Netherlands,84
2017,51,Davide Zappacosta,-,Italy,84
2017,55,Tom Cleverley,-,England,82
2017,55,Manuel Lanzini,-,Argentina,82
2017,55,Stephen Ward,-,Ireland,82
2017,58,Marcus Rashford,Manchester United,England,81
2017,59,César Azpilicueta,-,Spain,80
2017,60,Jonjo Shelvey,-,England,79
2017,60,Antonio Valencia,-,Ecuador,79
2017,62,Simon Francis,-,England,78
2017,63,Wilfried Zaha,-,Cote D’Ivoire,76
2017,64,Leighton Baines,-,England,75
2017,65,Kieran Gibbs,-,England,74
2017,65,David Silva,-,Spain,74
2017,67,Chris Löwe,-,Germany,73
2017,67,DeAndre Yedlin,-,United States,73
2017,69,Christian Fuchs,-,Austria,71
2017,69,Matthew Lowton,-,England,71
2017,69,Junior Stanislas,-,England,71
2017,69,Pablo Zabaleta,-,Argentina,71
2017,73,Nathan Redmond,Southampton,England,69
2017,74,Sèrge Aurier,-,Cote D’Ivoire,68
2017,74,Daryl Janmaat,-,Netherlands,68
2017,76,Héctor Bellerín,-,Spain,64
2017,76,Erik Pieters,-,Netherlands,64
2017,76,Tommy Smith,-,England,64
2017,79,Ki Sung-Yeung,-,South Korea,62
2017,79,Kyle Naughton,-,England,62
2017,79,Wayne Rooney,-,England,62
2017,82,Marko Arnautovic,-,Austria,61
2017,83,Kiko Femenía,-,Spain,60
2017,84,Tom Ince,-,England,59
2017,85,Philippe Coutinho,-,Brazil,58
2017,86,Christian Atsu,-,Ghana,57
2017,86,Danny Rose,-,England,57
