Initial Year,Rank,Player,Club,Nationality,Stat
2016,7,Gareth McAuley,-,Northern Ireland,1
2016,7,Paddy McNair,-,Northern Ireland,1
2016,7,Lys Mousset,-,France,1
2016,7,Kyle Naughton,-,England,1
2016,7,Adam Smith,-,England,1
2016,7,Maarten Stekelenburg,-,Netherlands,1
2016,7,Glenn Whelan,-,Ireland,1
2016,7,Kevin Wimmer,-,Austria,1
2016,7,Juan Mata,-,Spain,1
2016,7,Gareth McAuley,-,Northern Ireland,1
2016,7,Paddy McNair,-,Northern Ireland,1
2016,7,Lys Mousset,-,France,1
2016,7,Kyle Naughton,-,England,1
2016,7,Adam Smith,-,England,1
2016,7,Maarten Stekelenburg,-,Netherlands,1
2016,7,Glenn Whelan,-,Ireland,1
2016,7,Kevin Wimmer,-,Austria,1
2016,7,Juan Mata,-,Spain,1
2016,7,Gareth McAuley,-,Northern Ireland,1
2016,7,Paddy McNair,-,Northern Ireland,1
2016,7,Lys Mousset,-,France,1
2016,7,Kyle Naughton,-,England,1
2016,7,Adam Smith,-,England,1
2016,7,Maarten Stekelenburg,-,Netherlands,1
2016,7,Glenn Whelan,-,Ireland,1
2016,7,Kevin Wimmer,-,Austria,1
2016,7,Juan Mata,-,Spain,1
2016,7,Gareth McAuley,-,Northern Ireland,1
2016,7,Paddy McNair,-,Northern Ireland,1
2016,7,Lys Mousset,-,France,1
2016,7,Kyle Naughton,-,England,1
2016,7,Adam Smith,-,England,1
2016,7,Maarten Stekelenburg,-,Netherlands,1
2016,7,Glenn Whelan,-,Ireland,1
2016,7,Kevin Wimmer,-,Austria,1
2016,7,Juan Mata,-,Spain,1
2016,7,Gareth McAuley,-,Northern Ireland,1
2016,7,Paddy McNair,-,Northern Ireland,1
2016,7,Lys Mousset,-,France,1
2016,7,Kyle Naughton,-,England,1
2016,7,Adam Smith,-,England,1
2016,7,Maarten Stekelenburg,-,Netherlands,1
2016,7,Glenn Whelan,-,Ireland,1
2016,7,Kevin Wimmer,-,Austria,1
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2016,30,Steven Davis,-,Northern Ireland,0
2015,1,Damien Delaney,-,Ireland,2
2015,1,Federico Fernández,-,Argentina,2
2015,1,Alan Hutton,-,Scotland,2
2015,4,Mikel Arteta,-,Spain,1
2015,4,Ryan Bennett,-,England,1
2015,4,Mark Bunn,-,England,1
2015,4,Gary Cahill,-,England,1
2015,4,Craig Cathcart,-,Northern Ireland,1
2015,4,Calum Chambers,-,England,1
2015,4,Sebastián Coates,-,Uruguay,1
2015,4,Séamus Coleman,Everton,Ireland,1
2015,4,Fabricio Coloccini,-,Argentina,1
2015,4,Jack Cork,-,England,1
2015,4,Craig Dawson,West Bromwich Albion,England,1
2015,4,David de Gea,-,Spain,1
2015,4,Troy Deeney,-,England,1
2015,4,Olivier Giroud,-,France,1
2015,4,Wayne Hennessey,-,Wales,1
2015,4,Carl Jenkinson,-,England,1
2015,4,Harry Kane,-,England,1
2015,4,Ki Sung-Yeung,-,South Korea,1
2015,4,Stephen Kingsley,-,Scotland,1
2015,4,Timm Klose,-,Switzerland,1
2015,4,Eliaquim Mangala,-,France,1
