Match ID,Average Assists per Min Home,Average Assists per Min Away,Average Blocks per Min Home,Average Blocks per Min Away,Average Clearances per Min Home,Average Clearances per Min Away,Average Crosses per Min Home,Average Crosses per Min Away,Average Errors Leading To Goal per Min Home,Average Errors Leading To Goal per Min Away,Average Goals Conceded per Min Home,Average Goals Conceded per Min Away,Average Goals From Freekick per Min Home,Average Goals From Freekick per Min Away,Average Goals From Header per Min Home,Average Goals From Header per Min Away,Average Goals From Penalty per Min Home,Average Goals From Penalty per Min Away,Average Goals per Min Home,Average Goals per Min Away,Average Interceptions per Min Home,Average Interceptions per Min Away,Average Last Man Tackles per Min Home,Average Last Man Tackles per Min Away,Average Offsides per Min Home,Average Offsides per Min Away,Average Own Goals per Min Home,Average Own Goals per Min Away,Average Passes per Min Home,Average Passes per Min Away,Average Penalties Conceded per Min Home,Average Penalties Conceded per Min Away,Average Penalties Saved per Min Home,Average Penalties Saved per Min Away,Average Saves per Min Home,Average Saves per Min Away,Average Shots On Target per Min Home,Average Shots On Target per Min Away,Average Shots per Min Home,Average Shots per Min Away,Average Tackles per Min Home,Average Tackles per Min Away,Average Through Balls per Min Home,Average Through Balls per Min Away,Average Touches per Min Home,Average Touches per Min Away,Result,Home Goal Difference
2676,0,0.000508108,0.001165678,0.00119671,0.010918492978192284,0.004631594,0.002377247,0.005652107,8.921057957583332e-05,1.668836153666111e-05,0.000779727,0.000767665,0,3.692625826225e-05,5.61554509878e-05,0.00010741,0,7.251597995062221e-05,5.61554509878e-05,0.000544266,0.001481898,0.003138494,5.672195059597778e-05,1.668836153666111e-05,0.000149748,0.000811852,1.87184836626e-05,6.638644062756667e-05,0,0.12200458199324195,7.48739346504e-05,1.8286884646327778e-05,0,0,0.00154321,0.001674927,0.000262059,0.001872422,0,0.005239234,0.001010798,0.005626017,0,0.000434428,0,0.16490021865509494,0,0
2677,0.000438646,0.000273562,0.00088475,0.001640252,0.006790197,0.007460152,0.004244058,0.005970863,0.000211491,7.239976547772779e-05,0.000823045,0.000486681,5.61554509878e-05,1.6244314489927778e-05,7.017469442723889e-05,5.5521458065938884e-05,8.137027543837777e-05,0.000162443,0.000765751,0.000563076,0.003523987,0.003922625,3.587055391747778e-05,3.6095886088483335e-05,0.001104308,0.000987605,1.87184836626e-05,1.87184836626e-05,0.2044795516507562,0.085557114,9.3592418313e-05,1.8084490740738886e-05,0,1.87184836626e-05,0.002057613,0.000823613,0.001836194,0.001440666,0.004763481,0.005528626,0.003543504,0.006026686,0.001264789,0.000268874,0.25395976865474273,0.190930856,0,0
2678,0.000619524,0.000596238,0.000295421,0.001017131,0.004426589,0.006412358,0.007243255,0.004011669,1.641227638273333e-05,3.74369673252e-05,0,3.74369673252e-05,1.87184836626e-05,2.0048919363244444e-05,0.000295847,0.000168466,0.000128572,7.48739346504e-05,0.001185544,0.00104016,0.001311638,0.000598991,1.641227638273333e-05,3.772483178286667e-05,0.00113437,0.00086105,0,1.9006348120266667e-05,0.25493444506894114,0.18917493217805745,1.641227638273333e-05,5.61554509878e-05,0,0,0,0.000205903,0.00275731,0.002735375,0.005496439,0.006530866,0.003107268,0.000917206,0.001373141,0.001381388,0.3597125156256873,0.19835655849245792,1,1
2679,0,0.000112311,0,0.001111699,0,0.009140233,0,0.006963576,0,0.000142508,0,0.000877193,0,3.74369673252e-05,0,2.137574280706111e-05,0,3.74369673252e-05,0,0.000449244,0,0.003308989,0,6.410258306052777e-05,0,0.000673865,0,4.006958110900556e-05,0,0.11555823835966139,0,5.515803767784444e-05,0,0,0,0.001981806,0,0.001719208,0,0.002901365,0,0.003259379,0,0.00024334,0,0.1673033701600726,-1,-2
2680,0.000469861,0.000112311,0.001643641,0.001111699,0.012633528,0.009140233,0.005796124,0.006963576,3.74369673252e-05,0.000142508,0.000336933,0.000877193,0,3.74369673252e-05,0.000181079,2.137574280706111e-05,0.000112246,3.74369673252e-05,0.000674294,0.000449244,0.003520606,0.003308989,5.4934705361072224e-05,6.410258306052777e-05,0.000661789,0.000673865,3.8652303381133334e-05,4.006958110900556e-05,0.10769143281093427,0.11555823835966139,7.365318902367222e-05,5.515803767784444e-05,0,0,0.000767458,0.001981806,0.00142978,0.001719208,0.004243193,0.002901365,0.004163188,0.003259379,0.000310881,0.00024334,0.18001083720863845,0.1673033701600726,1,1
2681,0.000438646,0.000508108,0.00088475,0.00119671,0.006790197,0.004631594,0.001829373,0.005652107,0.000174054,1.668836153666111e-05,0.000823045,0.000767665,1.87184836626e-05,3.692625826225e-05,7.017469442723889e-05,0.00010741,8.137027543837777e-05,7.251597995062221e-05,0.000784469,0.000544266,0.002850121,0.003138494,3.587055391747778e-05,1.668836153666111e-05,0.001291492,0.000811852,1.87184836626e-05,6.638644062756667e-05,0.1624565558282191,0.12200458199324195,3.74369673252e-05,1.8286884646327778e-05,0,0,0.002057613,0.001674927,0.001611572,0.001872422,0.004763481,0.005239234,0.002570143,0.005626017,0.001302226,0.000509302,0.20184751013806415,0.16490021865509494,0,0
2682,5.61554509878e-05,0.000619524,0,0.000295421,0,0.004426589,0.001441323,0.007243255,3.74369673252e-05,1.641227638273333e-05,0.000505399,0,0,1.87184836626e-05,1.87184836626e-05,0.000295847,0,0.000128572,0,0.001185544,0,0.001311638,1.87184836626e-05,1.641227638273333e-05,0,0.00113437,0,0,0,0.25493444506894114,0,1.641227638273333e-05,0,0,0.001179264,0,0,0.00275731,0,0.005496439,0,0.003107268,0,0.001373141,0,0.35971251562568735,-1,-1
2683,0.000149748,0,0.00192693,0,0.008951667,0,0.008067666,0,3.5239806885855555e-05,0,0.00109214,0,1.87184836626e-05,0,0.000145368,0,0.000112311,0,0.00038945,0,0.004209801,0,5.3958290548455555e-05,0,0.000989169,0,0,0,0.12168548660361041,0,9.230165001624444e-05,0,0,0,0.002023134,0,0.000943,0,0.003286247,0,0.00580273,0,0,0,0.13266952932858317,0,1,2
2684,0.000972865,0.000184309,0.000168466,0.001815693,0.002414684,0.011043905360934017,0.011307150356534049,0.005015961,1.87184836626e-05,0.000151129,0.000373619,0.001160546,3.74369673252e-05,3.74369673252e-05,0.000171809,3.74369673252e-05,5.61554509878e-05,7.48739346504e-05,0.001356295,0.000593987,0.001487659,0.005642262,0,1.87184836626e-05,0.001252246,0.000591386,0,1.87184836626e-05,0.27578582025528486,0.036038752,7.121271421089444e-05,5.61554509878e-05,0,1.87184836626e-05,0.00094217,0.002077752,0.003754612,0.001896919,0.009112577,0.003949093,0.002079533,0.003935355,0.00171869,0.000336071,0.3137372257357918,0.079644601,1,1
2685,0,0.000231399,0,0.003090268,0,0.013310248201810128,0,0.007028934,0,5.29594147886e-05,0,0.000767458,0,0,0,5.543358396127222e-05,0,3.74369673252e-05,0,0.000224622,0,0.003127039,0,8.797483462719445e-05,0,0.000647349,0,6.992559630505555e-05,0,0.094767637,0,5.3681281815127776e-05,0,1.87184836626e-05,0,0.001441323,0,0.000561555,0,0.001216701,0,0.006145839,0,0.000341773,0,0.1701599543519702,1,3
2686,0.000260021,7.48739346504e-05,0.001812533,0.001165678,0.009581863,0.010918492978192284,0.007687801,0.002377247,7.486102524892777e-05,8.921057957583332e-05,0,0.000779727,0,0,7.463640162479445e-05,5.61554509878e-05,7.48739346504e-05,0,0.000257473,5.61554509878e-05,0.005451119,0.002230637,5.61554509878e-05,5.672195059597778e-05,9.104483047452222e-05,0.000149748,1.8705574261127777e-05,1.87184836626e-05,0.086636781,0,7.43644170827e-05,7.48739346504e-05,0,0,0,0.00154321,0.000455224,0.000262059,0.00105612,0,0.006464513,0.002377247,0.000831122,9.3592418313e-05,0.11668477201986767,0,-1,-1
2687,0.000389639,0.000349298,0.001118254,0.00051644,0.011221467251764677,0.005507184,0.00741252,0.007061739,0.000106977,3.998783877575e-05,0.000958415,0,0,0,9.008525290705e-05,7.758265834836666e-05,0,1.7553098121816664e-05,0.000580892,0.000149748,0.003282483,0.003741125,0.000130433,0,0.001141828,0.000542836,5.400898467746667e-05,0,0.076885861,0.21428817276922968,8.864407996765556e-05,3.644699852521667e-05,1.6244314489927778e-05,0,0.002063028,5.61554509878e-05,0.001452026,0.000786176,0.004424527,0.002665006,0.005722621,0.005379535,0.000240466,0.000896301,0.1103434371218349,0.27972092605274734,-1,-1
2688,0.000286081,0.000524291,0.001640252,0.000525977,0.007460152,0.010123617601507755,0.005612732,0.011424342598246446,7.239976547772778e-05,3.496279815252778e-05,0.000917206,0.000779727,1.6244314489927778e-05,5.852059925093333e-05,5.5521458065938884e-05,0.000230609,0.000183993,0.000100967,0.000560304,0.000805755,0.0039338,0.005130275,3.6095886088483335e-05,3.586526006863333e-05,0.000821823,0.001074074,1.87184836626e-05,0,0.085557114,0.11691929598161839,3.680297440333889e-05,5.521474510297778e-05,1.87184836626e-05,0,0.002021596,0.001461988,0.001349279,0.002831166,0.005251693,0.006826816,0.004884629,0.00752487,0.000549022,0.001299252,0.15689018442235153,0.18307547105238683,-1,-2
2689,0.000237677,0.00057752,0.000580238,0.000811228,0.006570136,0.005064627,0.012210139716920372,0.003581143,0.000142419,3.74369673252e-05,0.001827541,0.000112311,3.746160185809445e-05,2.0048919363244444e-05,0.00019028,0.000149748,3.553281455423889e-05,0,0.000781477,0.000721946,0.001928459,0,5.616115914723333e-05,3.772483178286667e-05,0.000970378,0.000954643,3.744928459164444e-05,1.9006348120266667e-05,0.10189213113439109,0.16051693369061676,3.496279815252778e-05,5.61554509878e-05,6.873854503822223e-05,0,0.003287459,0.00037437,0.002403774,0.002080228,0.006937515,0.004621581,0.003342283,0,0.000420542,0.001306515,0.15464621996074848,0.16398942248792425,0,0
2690,0,0.000483231,0,0.001118254,0,0.011221467251764676,0,0.00741252,0,0.000106977,0,0.000958415,0,0,0,0.000146241,0,1.87184836626e-05,0,0.000749358,0,0.003282483,0,0.000130433,0,0.001160546,0,5.400898467746667e-05,0,0.076885861,0,8.864407996765556e-05,0,1.6244314489927778e-05,0,0.002063028,0,0.002013581,0,0.00562251,0,0.005722621,0,0.000352777,0,0.11034343712183493,-1,-2
2691,0.000268812,0.000273562,0.00051644,0.001640252,0.003776732,0.007460152,0.005089829,0.005970863,3.998783877575e-05,7.239976547772778e-05,0,0.000917206,0,1.6244314489927778e-05,7.758265834836666e-05,5.5521458065938884e-05,0,0.000162443,0.000149748,0.000563076,0.00185054,0.003922625,0,3.6095886088483335e-05,0.000542836,0.000987605,0,1.87184836626e-05,0.12170900724771033,0.085557114,1.6325464459461113e-05,3.680297440333889e-05,0,1.87184836626e-05,5.61554509878e-05,0.002021596,0.000786176,0.001440666,0.001759537,0.004817324,0.002556506,0.006026686,0.000299496,0.000268874,0.1621160205435349,0.190930856,1,2
2692,0.000231399,0.000260021,0.003090268,0.001812533,0.013310248201810128,0.009581863,0.007028934,0.007687801,5.2959414788600005e-05,7.486102524892777e-05,0.000767458,0,0,0,0.000183935,7.463640162479445e-05,3.74369673252e-05,7.48739346504e-05,0.000438791,0.000257473,0.003127039,0.005451119,6.925635096459444e-05,5.61554509878e-05,0.001782447,9.104483047452222e-05,6.992559630505555e-05,1.8705574261127777e-05,0.094767637,0.086636781,5.3681281815127776e-05,7.43644170827e-05,1.87184836626e-05,0,0.001441323,0,0.001054144,0.000455224,0.002480301,0.00105612,0.006145839,0.006464513,0.000341773,0.000831122,0.17015995435197023,0.11668477201986767,1,3
2693,7.48739346504e-05,0.000469861,0.001165678,0.001493893,0.010918492978192284,0.011061176,0.002377247,0.005796124,8.921057957583332e-05,5.61554509878e-05,0.000779727,0.000336933,0,0,5.61554509878e-05,0.000162361,0,0.000112246,5.61554509878e-05,0.000674294,0.002230637,0.002509807,5.672195059597778e-05,5.4934705361072224e-05,0.000149748,0.000661789,1.87184836626e-05,1.9933819718533334e-05,0,0.07847188,7.48739346504e-05,7.365318902367222e-05,0,0,0.00154321,0.000767458,0.000262059,0.00142978,0,0.004243193,0.002377247,0.004406529,9.3592418313e-05,0.000310881,0,0.14248027746512532,1,1
2694,0.00012401,0.000237677,0.001815693,0.000580238,0.011043905360934018,0.006570136,0.006213944,0.012210139716920372,0.000168466,0.000142419,0.001160546,0.001827541,5.61554509878e-05,3.746160185809445e-05,3.74369673252e-05,0.00019028,7.48739346504e-05,3.553281455423889e-05,0.000419995,0.000781477,0.004436281,0.001928459,3.74369673252e-05,5.616115914723333e-05,0.000366764,0.000970378,1.87184836626e-05,3.744928459164444e-05,0,0.079429951,5.61554509878e-05,7.239976547772779e-05,1.87184836626e-05,6.873854503822223e-05,0.002077752,0.003287459,0.00132784,0.002403774,0.002883809,0.006937515,0.002508277,0.003342283,0.000195374,0.000420542,0.032128923,0.15464621996074848,-1,-1
2695,0.000652394,0,0.000811228,0,0.005064627,0,0.003581143,0,3.74369673252e-05,0,0.000112311,0,2.0048919363244444e-05,0,0.000187185,0,7.48739346504e-05,0,0.00104016,0,0,0,3.772483178286667e-05,0,0.001141828,0,1.9006348120266667e-05,0,0.16051693369061676,0,5.61554509878e-05,0,0,0,0.00037437,0,0.002941278,0,0.006530866,0,0,0,0.001474981,0,0.16398942248792425,0,0,0
2696,0.000468136,0.000438646,0.000525977,0.00088475,0.010123617601507755,0.006790197,0.011424342598246446,0.001829373,3.496279815252778e-05,0.000174054,0.000779727,0.000823045,5.852059925093333e-05,1.87184836626e-05,0.000230609,7.017469442723889e-05,0.000100967,8.137027543837777e-05,0.000805755,0.000784469,0.005130275,0.002850121,3.586526006863333e-05,3.587055391747778e-05,0.000924326,0.001291492,0,1.87184836626e-05,0.11691929598161839,0.16245655582821908,5.521474510297778e-05,5.61554509878e-05,0,0,0.001461988,0.002057613,0.002831166,0.001611572,0.006826816,0.004763481,0.00752487,0.002570143,0.001168222,0.001302226,0.18307547105238683,0.20184751013806418,1,2
2697,0.000112311,0.000149748,0.001130417,0.00192693,0.009215106,0.008951667,0.003276035,0.008067666,0.000142508,5.3958290548455555e-05,0.000877193,0.00109214,3.74369673252e-05,1.87184836626e-05,2.137574280706111e-05,0.000145368,3.74369673252e-05,0.000112311,0.000449244,0.00038945,0.002279472,0.004209801,8.282106672312778e-05,5.3958290548455555e-05,0.000673865,0.000989169,4.006958110900556e-05,0,0.089801605,0.12168548660361041,5.515803767784444e-05,0.00011102,0,0,0.001981806,0.002023134,0.001719208,0.000943,0.002901365,0.003286247,0.002286018,0.00580273,0.00024334,0,0.12449419802370626,0.13266952932858317,1,2
2698,0.000508108,5.61554509878e-05,0.001577974,0,0.006882865,0,0.005652107,0.001441323,3.484377184893333e-05,0,0.000767665,0,3.692625826225e-05,0,0.000125565,1.87184836626e-05,7.251597995062221e-05,0,0.000544266,0,0.003919176,0,1.668836153666111e-05,1.87184836626e-05,0.000811852,0,6.638644062756667e-05,0,0.14644176427356148,0,5.459770527087222e-05,0,0,0,0.001674927,0,0.001872422,0,0.005239234,0,0.00667903,0,0.000434428,0,0.19674480834282188,0,1,1
2699,0.000619524,0.000879273,0.000295421,0.000168466,0.004426589,0.002414684,0.007243255,0.010352508,1.641227638273333e-05,1.87184836626e-05,0,0,1.87184836626e-05,3.74369673252e-05,0.000295847,0.000171809,0.000128572,5.61554509878e-05,0.001185544,0.001356295,0.001311638,0.001487659,1.641227638273333e-05,0,0.00113437,0.001252246,0,0,0.25493444506894114,0.27578582025528486,1.641227638273333e-05,3.872408523103889e-05,0,0,0,0,0.00275731,0.003754612,0.005496439,0.009112577,0.003107268,0.002079533,0.001373141,0.00171869,0.3597125156256873,0.31373722573579177,1,2
2700,0.000334895,0.000596238,0.001812533,0.000811228,0.009581863,0.005064627,0.008623725,0.004011669,7.486102524892777e-05,5.61554509878e-05,0,3.74369673252e-05,0,2.0048919363244444e-05,0.000112073,0.000187185,7.48739346504e-05,7.48739346504e-05,0.000369784,0.00104016,0.005451119,0,5.61554509878e-05,5.644331544546667e-05,0.00027823,0.00086105,1.8705574261127777e-05,1.9006348120266667e-05,0.086636781,0.16051693369061676,7.43644170827e-05,5.61554509878e-05,0,0,0,0.000205903,0.000923186,0.002735375,0.002272821,0.006530866,0.006464513,0.000917206,0.000849841,0.001381388,0.11668477201986767,0.16398942248792425,-1,-1
2701,0.000345053,0.000184309,0.001245914,0.001441323,0.010210634413034245,0.007843045,0.00087473,0.007954763,0.00017658,0.000169848,0.000823045,0.001160546,1.87184836626e-05,5.61554509878e-05,0.000112665,3.74369673252e-05,8.137027543837777e-05,7.48739346504e-05,0.000784469,0.000593987,0.004082328,0.004987115,5.458903758007778e-05,3.74369673252e-05,0.001104308,0.000591386,1.87184836626e-05,1.87184836626e-05,0.1999539002089287,0.036038752,6.120839230929445e-05,5.61554509878e-05,0,1.87184836626e-05,0.002057613,0.002077752,0.001611572,0.001896919,0.004763481,0.003949093,0.00388733,0.003804326,0.001387206,0.000336071,0.24907504359886723,0.079644601,0,0
2702,0.000413745,0.000508108,0.001849545,0.00119671,0.012633528446582436,0.004631594,0.005796124,0.005652107,5.61554509878e-05,1.668836153666111e-05,0.000336933,0.000767665,0,3.692625826225e-05,0.000162373,0.00010741,1.87184836626e-05,7.251597995062221e-05,0.000449828,0.000544266,0.003520606,0.003138494,5.4934705361072224e-05,1.668836153666111e-05,0.00053085,0.000811852,3.8652303381133334e-05,6.638644062756667e-05,0.10769143281093425,0.12200458199324195,7.365318902367222e-05,1.8286884646327778e-05,0,0,0.000767458,0.001674927,0.000999552,0.001872422,0.002896392,0.005239234,0.00524886,0.005626017,0.000105119,0.000434428,0.18001083720863842,0.16490021865509494,-1,-1
2703,0.000149748,0.000524291,0.001257374,0.000525977,0.005551026,0.010123617601507755,0.008067666,0.011424342598246446,3.74369673252e-05,3.496279815252778e-05,0.00109214,0.000779727,1.87184836626e-05,5.852059925093333e-05,0.000110128,0.000230609,0.000112311,0.000100967,0.00038945,0.000805755,0.004016995,0.005130275,1.87184836626e-05,3.586526006863333e-05,0.00110148,0.001074074,0,0,0.09543183,0.11691929598161839,0.000129739,5.521474510297778e-05,0,0,0.002023134,0.001461988,0.000943,0.002831166,0.00386652,0.006826816,0.006963276,0.00752487,0,0.001299252,0.098081659,0.18307547105238683,-1,-2
2704,0.000273562,0.000619524,0.001640252,0.000295421,0.007460152,0.004426589,0.005970863,0.007243255,7.239976547772778e-05,1.641227638273333e-05,0.000917206,0,1.6244314489927778e-05,1.87184836626e-05,5.5521458065938884e-05,0.000295847,0.000162443,0.000128572,0.000563076,0.001185544,0.003922625,0.001311638,3.6095886088483335e-05,1.641227638273333e-05,0.000987605,0.00113437,1.87184836626e-05,0,0.085557114,0.25493444506894114,3.680297440333889e-05,1.641227638273333e-05,1.87184836626e-05,0,0.002021596,0,0.001440666,0.00275731,0.005528626,0.005496439,0.006026686,0.003107268,0.000268874,0.001373141,0.190930856,0.3597125156256873,-1,-1
2705,0.000237677,0,0.000580238,0,0.006570136,0,0.012210139716920372,0,0.000142419,0,0.001827541,0,3.746160185809445e-05,0,0.00019028,0,3.553281455423889e-05,0,0.000781477,0,0.001928459,0,5.616115914723333e-05,0,0.000970378,0,3.744928459164444e-05,0,0.079429951,0,3.496279815252778e-05,0,6.873854503822223e-05,0,0.003287459,0,0.002403774,0,0.006937515,0,0.003342283,0,0.000420542,0,0.1546462199607485,0,-1,-2
2706,0.000483231,0.000231399,0.000818759,0.003090268,0.00809548,0.013310248201810128,0.006270692,0.007028934,8.728338087203333e-05,5.2959414788600005e-05,0.000958415,0.000767458,0,0,0.000146241,0.000183935,1.87184836626e-05,3.74369673252e-05,0.000631196,0.000438791,0.001972189,0.003127039,9.202088388357223e-05,8.797483462719445e-05,0.001160546,0.001782447,5.400898467746667e-05,6.992559630505555e-05,0.076885861,0.094767637,5.120711264245556e-05,5.3681281815127776e-05,1.6244314489927778e-05,1.87184836626e-05,0.002063028,0.001441323,0.001600016,0.001054144,0.004499977,0.002480301,0.005722621,0.006145839,0.000352777,0.000341773,0.076805291,0.17015995435197023,-1,-3
2707,0.000836557,0.000268812,0.000168466,0.00051644,0.002414684,0.003776732,0.009944063,0.005089829,1.87184836626e-05,3.998783877575e-05,0.000373619,0,3.74369673252e-05,0,0.000152337,7.758265834836666e-05,5.61554509878e-05,1.7553098121816664e-05,0.001219986,0.000149748,0.001487659,0.002956385,0,0,0.001252246,0.000542836,0,0,0.24256542846496668,0.17643956719154044,7.121271421089444e-05,1.6325464459461113e-05,0,0,0.00094217,5.61554509878e-05,0.003326213,0.000786176,0.007905271,0.001759537,0.001066954,0.003890541,0.001523963,0.000896301,0.2692226796439587,0.2244470719741124,1,1
2708,0,0.000112311,0,0.001317602,0,0.010300778520353488,0,0.006963576,0,0.00012379,0,0.000877193,0,3.74369673252e-05,0,2.137574280706111e-05,0,3.74369673252e-05,0,0.000449244,0,0.003308989,0,8.282106672312778e-05,0,0.000673865,0,2.1351097446405555e-05,0,0.11555823835966139,0,5.515803767784444e-05,0,0,0,0.001981806,0,0.001719208,0,0.002901365,0,0.003259379,0,0.00024334,0,0.1673033701600726,0,0
2709,5.61554509878e-05,7.48739346504e-05,0,0.000898487,0,0.009172057,0.001441323,0.002377247,3.74369673252e-05,4.873294346978334e-05,0.000505399,0.000779727,0,0,1.87184836626e-05,7.48739346504e-05,0,0,0,0.000131029,0,0.002695462,1.87184836626e-05,1.6244314489927778e-05,0,0.000149748,0,1.87184836626e-05,0,0,0,9.3592418313e-05,0,0,0.001179264,0.00154321,0,0.000262059,0,0,0,0.003500356,0,9.3592418313e-05,0,0,1,2
2710,0.000131029,0.000823117,0.000711302,0.000168466,0.007843045,0.002414684,0.000935924,0.011307150356534049,4.873294346978334e-05,1.87184836626e-05,0.000779727,0.000373619,0,3.74369673252e-05,7.48739346504e-05,0.000134372,0,1.87184836626e-05,0.000131029,0.000963207,0.002695462,0.001487659,1.6244314489927778e-05,0,0.000149748,0.000765566,0,0,0,0.27578582025528486,5.61554509878e-05,7.121271421089444e-05,0,0,0.00154321,0.00094217,0.000262059,0.002949717,0,0.006903796,0.002489558,0.002079533,9.3592418313e-05,0.001606379,0,0.3137372257357918,0,0
2711,9.3592418313e-05,0.000359762,0.002913089,0.001939748,0.013310248201810128,0.009930992,0.005316201,0.008578397,5.2959414788600005e-05,7.239976547772778e-05,0.000767458,0.000917206,0,1.6244314489927778e-05,0.000183935,5.5521458065938884e-05,3.74369673252e-05,0.000183993,0.000438791,0.000670825,0.002221456,0.005401229,8.797483462719445e-05,3.6095886088483335e-05,0.001782447,0.000987605,6.992559630505555e-05,1.87184836626e-05,0.066832367,0.11028423043800523,5.3681281815127776e-05,7.423994172853888e-05,1.87184836626e-05,1.87184836626e-05,0.001441323,0.002021596,0.001054144,0.001699264,0.002480301,0.005700868,0.004984331,0.006026686,0.00024334,0.000549022,0.1334050917643649,0.190930856,-1,-2
2712,0.000268812,0.000334895,0.00051644,0.001139132,0.003776732,0.007730734,0.005089829,0.008623725,3.998783877575e-05,5.61554509878e-05,0,0,0,0,7.758265834836667e-05,9.336779468886666e-05,1.7553098121816664e-05,7.48739346504e-05,0.000149748,0.000369784,0.002956385,0.004927828,0,5.61554509878e-05,0.000542836,0.00027823,0,0,0.17643956719154044,0.086636781,1.6325464459461113e-05,7.43644170827e-05,0,0,5.61554509878e-05,0,0.000786176,0.000923186,0.001759537,0.002272821,0.003890541,0.006259487,0.000896301,0.000849841,0.2244470719741124,0.11668477201986767,-1,-1
2713,0.000675679,5.61554509878e-05,0.000295421,0.00192693,0.004426589,0.008951667,0.008123024,0.005222457,1.641227638273333e-05,5.3958290548455555e-05,0,0.00109214,1.87184836626e-05,1.87184836626e-05,0.000277128,0.000145368,0.000128572,0.000112311,0.001297855,0.00038945,0.001311638,0.004827511,1.641227638273333e-05,5.3958290548455555e-05,0.00113437,0.000876858,0,0,0.22479768637215505,0.12168548660361043,1.641227638273333e-05,9.230165001624444e-05,0,0,0,0.002023134,0.00275731,0.000943,0.005496439,0.003061625,0.002002878,0.005915041,0.001541608,0,0.32388533789547086,0.13266952932858317,1,1
2714,0.000596238,0.000413745,0.001017131,0.001550049,0.006412358,0.010331154956082639,0.004011669,0.004747889,3.74369673252e-05,3.74369673252e-05,3.74369673252e-05,0.000336933,2.0048919363244444e-05,0,0.000168466,0.000143655,7.48739346504e-05,1.87184836626e-05,0.00104016,0.000449828,0.000598991,0.002528526,3.772483178286667e-05,3.621622169847222e-05,0.00086105,0.00053085,1.9006348120266667e-05,5.7370787043733335e-05,0.18917493217805742,0.10769143281093427,5.61554509878e-05,7.365318902367222e-05,0,0,0.000205903,0.000767458,0.002735375,0.000999552,0.006530866,0.002110216,0.000917206,0.003002642,0.001381388,0.000105119,0.19835655849245795,0.14774017137431594,1,1
2715,0.000184309,0.000483231,0.001441323,0.000818759,0.007843045,0.00809548,0.007954763,0.006270692,0.000169848,0.000106977,0.001160546,0.000958415,5.61554509878e-05,0,3.74369673252e-05,0.000146241,7.48739346504e-05,1.87184836626e-05,0.000537831,0.000749358,0.004987115,0.001972189,3.74369673252e-05,0.000111714,0.000591386,0.001160546,1.87184836626e-05,5.400898467746667e-05,0.036038752,0.076885861,3.74369673252e-05,5.120711264245556e-05,1.87184836626e-05,1.6244314489927778e-05,0.002077752,0.002063028,0.001672298,0.002013581,0.003350102,0.00562251,0.003804326,0.005722621,0.000336071,0.000352777,0.079644601,0.11034343712183493,1,1
2716,0,0.000345053,0,0.001245914,0,0.010210634413034245,0,0.004244058,0,0.000232736,0,0.000823045,0,5.61554509878e-05,0,0.000112665,0,8.137027543837777e-05,0,0.000859343,0,0.004756194,0,3.587055391747778e-05,0,0.001291492,0,0,0,0.2419768960314658,0,0.000117364,0,0,0,0.002057613,0,0.001836194,0,0.004763481,0,0.004860691,0,0.001368488,0,0.30118730211554573,0,0
2717,0.000508108,0,0.000972089,0,0.003545922,0,0.005652107,0,1.668836153666111e-05,0,0.000767665,0,3.692625826225e-05,0,8.869157684813333e-05,0,7.251597995062221e-05,0,0.000544266,0,0.003138494,0,1.668836153666111e-05,0,0.000811852,0,6.638644062756667e-05,0,0.12200458199324195,0,1.8286884646327778e-05,0,0,0,0.001674927,0,0.001872422,0,0.005239234,0,0.005626017,0,0.000434428,0,0.16490021865509494,0,0,0
2718,0.000524291,0.000293833,0.000525977,0.000580238,0.010123617601507755,0.005184968,0.010450981447791245,0.010656505572924573,3.496279815252778e-05,0.000142419,0.000779727,0.001827541,5.852059925093333e-05,3.746160185809445e-05,0.000230609,0.000171561,0.000100967,3.553281455423889e-05,0.000730881,0.000687885,0.005130275,0.001928459,3.586526006863333e-05,3.744267548463333e-05,0.001074074,0.000614727,0,1.8730800929044443e-05,0.11691929598161839,0.057080081,5.521474510297778e-05,5.3681281815127776e-05,0,6.873854503822223e-05,0.001461988,0.003287459,0.002475515,0.002010686,0.005947048,0.00613262,0.00752487,0.004259489,0.001149504,0.000551572,0.18307547105238683,0.11743387443949957,1,1
2719,0.000198045,5.61554509878e-05,0.0013689,0,0.010854910173875848,0,0.008078117,0.001441323,0.000145223,3.74369673252e-05,0.000877193,0.000505399,3.74369673252e-05,0,2.137574280706111e-05,1.87184836626e-05,3.74369673252e-05,0,0.000449244,0,0.003308989,0,6.410258306052777e-05,1.87184836626e-05,0.000673865,0,2.1351097446405555e-05,0,0.1510949324611703,0,5.515803767784444e-05,0,0,0,0.001981806,0.001179264,0.001719208,0,0.002901365,0,0.00443822,0,0.00024334,0,0.2185079312025966,0,0,0
